id,start_time_min,start_time_max,duration_min,duration_max
81,0.278472222222222,0.279166666666667,1,1
82,0.279861111111111,0.280555555555556,1,1
83,0.28125,0.281944444444444,1,1
84,0.282638888888889,0.283333333333333,1,1
85,0.284027777777778,0.284722222222222,1,1
86,0.285416666666667,0.286111111111111,1,1
87,0.286805555555556,0.2875,1,1
88,0.288194444444444,0.288888888888889,1,1
89,0.289583333333333,0.290277777777778,1,1
90,0.290972222222222,0.291666666666667,1,1
91,0.292361111111111,0.293055555555556,1,1
92,0.29375,0.294444444444444,1,1
93,0.295138888888889,0.295833333333333,1,1
94,0.296527777777778,0.297222222222222,1,1
95,0.297916666666667,0.298611111111111,1,1
96,0.299305555555556,0.3,1,1
97,0.300694444444444,0.301388888888889,1,1
98,0.302083333333333,0.302777777777778,1,1
99,0.303472222222222,0.304166666666667,1,1
100,0.304861111111111,0.305555555555556,1,1
101,0.30625,0.306944444444444,1,1
102,0.307638888888889,0.308333333333333,1,1
103,0.309027777777778,0.309722222222222,1,1
104,0.310416666666667,0.311111111111111,1,1
105,0.311805555555556,0.3125,1,1
106,0.313194444444444,0.313888888888889,1,1
107,0.314583333333333,0.315277777777778,1,1
108,0.315972222222222,0.316666666666667,1,1
109,0.317361111111111,0.318055555555556,1,1
110,0.31875,0.319444444444444,1,1
111,0.320138888888889,0.320833333333333,1,1
112,0.321527777777778,0.322222222222222,1,1
113,0.322916666666667,0.323611111111111,1,1
114,0.324305555555556,0.325,1,1
115,0.325694444444444,0.326388888888889,1,1
116,0.327083333333333,0.327777777777778,1,1
117,0.328472222222222,0.329166666666667,1,1
118,0.329861111111111,0.330555555555556,1,1
119,0.33125,0.331944444444444,1,1
120,0.332638888888889,0.333333333333333,1,1
121,0.334027777777778,0.334722222222222,1,1
122,0.335416666666667,0.336111111111111,1,1
123,0.336805555555556,0.3375,1,1
124,0.338194444444444,0.338888888888889,1,1
125,0.339583333333333,0.340277777777778,1,1
126,0.340972222222222,0.341666666666667,1,1
127,0.342361111111111,0.343055555555556,1,1
128,0.34375,0.344444444444445,1,1
129,0.345138888888889,0.345833333333333,1,1
130,0.346527777777778,0.347222222222222,1,1
131,0.347916666666667,0.348611111111111,1,1
132,0.349305555555556,0.35,1,1
133,0.350694444444444,0.351388888888889,1,1
134,0.352083333333333,0.352777777777778,1,1
135,0.353472222222222,0.354166666666667,1,1
136,0.354861111111111,0.355555555555556,1,1
137,0.35625,0.356944444444444,1,1
138,0.357638888888889,0.358333333333333,1,1
139,0.359027777777778,0.359722222222222,1,1
140,0.360416666666667,0.361111111111111,1,1
141,0.361805555555556,0.3625,1,1
142,0.363194444444444,0.363888888888889,1,1
143,0.364583333333333,0.365277777777778,1,1
144,0.365972222222222,0.366666666666667,1,1
145,0.367361111111111,0.368055555555556,1,1
146,0.36875,0.369444444444444,1,1
147,0.370138888888889,0.370833333333333,1,1
148,0.371527777777778,0.372222222222222,1,1
149,0.372916666666667,0.373611111111111,1,1
150,0.374305555555556,0.375,1,1
151,0.375694444444445,0.376388888888889,1,1
152,0.377083333333333,0.377777777777778,1,1
153,0.378472222222222,0.379166666666667,1,1
154,0.379861111111111,0.380555555555556,1,1
155,0.38125,0.381944444444444,1,1
156,0.382638888888889,0.383333333333333,1,1
157,0.384027777777778,0.384722222222222,1,1
158,0.385416666666667,0.386111111111111,1,1
159,0.386805555555556,0.3875,1,1
160,0.388194444444444,0.388888888888889,1,1
161,0.389583333333333,0.390277777777778,1,1
162,0.390972222222222,0.391666666666667,1,1
163,0.392361111111111,0.393055555555556,1,1
164,0.39375,0.394444444444444,1,1
165,0.395138888888889,0.395833333333333,1,1
166,0.396527777777778,0.397222222222222,1,1
167,0.397916666666667,0.398611111111111,1,1
168,0.399305555555556,0.4,1,1
169,0.400694444444444,0.401388888888889,1,1
170,0.402083333333333,0.402777777777778,1,1
171,0.403472222222222,0.404166666666667,1,1
172,0.404861111111111,0.405555555555556,1,1
173,0.40625,0.406944444444445,1,1
174,0.407638888888889,0.408333333333333,1,1
175,0.409027777777778,0.409722222222222,1,1
176,0.410416666666667,0.411111111111111,1,1
177,0.411805555555556,0.4125,1,1
178,0.413194444444444,0.413888888888889,1,1
179,0.414583333333333,0.415277777777778,1,1
180,0.415972222222222,0.416666666666667,1,1
181,0.417361111111111,0.418055555555556,1,1
182,0.41875,0.419444444444444,1,1
183,0.420138888888889,0.420833333333333,1,1
184,0.421527777777778,0.422222222222222,1,1
185,0.422916666666667,0.423611111111111,1,1
186,0.424305555555556,0.425,1,1
187,0.425694444444444,0.426388888888889,1,1
188,0.427083333333333,0.427777777777778,1,1
189,0.428472222222222,0.429166666666667,1,1
190,0.429861111111111,0.430555555555556,1,1
191,0.43125,0.431944444444444,1,1
192,0.432638888888889,0.433333333333333,1,1
193,0.434027777777778,0.434722222222222,1,1
194,0.435416666666667,0.436111111111111,1,1
195,0.436805555555556,0.4375,1,1
196,0.438194444444445,0.438888888888889,1,1
197,0.439583333333333,0.440277777777778,1,1
198,0.440972222222222,0.441666666666667,1,1
199,0.442361111111111,0.443055555555556,1,1
200,0.44375,0.444444444444444,1,1
201,0.445138888888889,0.445833333333333,1,1
202,0.446527777777778,0.447222222222222,1,1
203,0.447916666666667,0.448611111111111,1,1
204,0.449305555555556,0.45,1,1
205,0.450694444444444,0.451388888888889,1,1
206,0.452083333333333,0.452777777777778,1,1
207,0.453472222222222,0.454166666666667,1,1
208,0.454861111111111,0.455555555555556,1,1
209,0.45625,0.456944444444444,1,1
210,0.457638888888889,0.458333333333333,1,1
211,0.459027777777778,0.459722222222222,1,1
212,0.460416666666667,0.461111111111111,1,1
213,0.461805555555556,0.4625,1,1
214,0.463194444444444,0.463888888888889,1,1
215,0.464583333333333,0.465277777777778,1,1
216,0.465972222222222,0.466666666666667,1,1
217,0.467361111111111,0.468055555555556,1,1
218,0.46875,0.469444444444445,1,1
219,0.470138888888889,0.470833333333333,1,1
220,0.471527777777778,0.472222222222222,1,1
221,0.472916666666667,0.473611111111111,1,1
222,0.474305555555556,0.475,1,1
223,0.475694444444444,0.476388888888889,1,1
224,0.477083333333333,0.477777777777778,1,1
225,0.478472222222222,0.479166666666667,1,1
226,0.479861111111111,0.480555555555556,1,1
227,0.48125,0.481944444444444,1,1
228,0.482638888888889,0.483333333333333,1,1
229,0.484027777777778,0.484722222222222,1,1
230,0.485416666666667,0.486111111111111,1,1
231,0.486805555555556,0.4875,1,1
232,0.488194444444444,0.488888888888889,1,1
233,0.489583333333333,0.490277777777778,1,1
234,0.490972222222222,0.491666666666667,1,1
235,0.492361111111111,0.493055555555556,1,1
236,0.49375,0.494444444444444,1,1
237,0.495138888888889,0.495833333333333,1,1
238,0.496527777777778,0.497222222222222,1,1
239,0.497916666666667,0.498611111111111,1,1
240,0.499305555555556,0.5,1,1
241,0.500694444444444,0.501388888888889,1,1
242,0.502083333333333,0.502777777777778,1,1
243,0.503472222222222,0.504166666666667,1,1
244,0.504861111111111,0.505555555555556,1,1
245,0.50625,0.506944444444444,1,1
246,0.507638888888889,0.508333333333333,1,1
247,0.509027777777778,0.509722222222222,1,1
248,0.510416666666667,0.511111111111111,1,1
249,0.511805555555556,0.5125,1,1
250,0.513194444444444,0.513888888888889,1,1
251,0.514583333333333,0.515277777777778,1,1
252,0.515972222222222,0.516666666666667,1,1
253,0.517361111111111,0.518055555555556,1,1
254,0.51875,0.519444444444444,1,1
255,0.520138888888889,0.520833333333333,1,1
256,0.521527777777778,0.522222222222222,1,1
257,0.522916666666667,0.523611111111111,1,1
258,0.524305555555556,0.525,1,1
259,0.525694444444444,0.526388888888889,1,1
260,0.527083333333333,0.527777777777778,1,1
261,0.528472222222222,0.529166666666667,1,1
262,0.529861111111111,0.530555555555556,1,1
263,0.53125,0.531944444444444,1,1
264,0.532638888888889,0.533333333333333,1,1
265,0.534027777777778,0.534722222222222,1,1
266,0.535416666666667,0.536111111111111,1,1
267,0.536805555555556,0.5375,1,1
268,0.538194444444444,0.538888888888889,1,1
269,0.539583333333333,0.540277777777778,1,1
270,0.540972222222222,0.541666666666667,1,1
271,0.542361111111111,0.543055555555556,1,1
272,0.54375,0.544444444444444,1,1
273,0.545138888888889,0.545833333333333,1,1
274,0.546527777777778,0.547222222222222,1,1
275,0.547916666666667,0.548611111111111,1,1
276,0.549305555555556,0.55,1,1
277,0.550694444444444,0.551388888888889,1,1
278,0.552083333333333,0.552777777777778,1,1
279,0.553472222222222,0.554166666666667,1,1
280,0.554861111111111,0.555555555555556,1,1
281,0.55625,0.556944444444444,1,1
282,0.557638888888889,0.558333333333333,1,1
283,0.559027777777778,0.559722222222222,1,1
284,0.560416666666667,0.561111111111111,1,1
285,0.561805555555556,0.5625,1,1
286,0.563194444444444,0.563888888888889,1,1
287,0.564583333333333,0.565277777777778,1,1
288,0.565972222222222,0.566666666666667,1,1
289,0.567361111111111,0.568055555555556,1,1
290,0.56875,0.569444444444444,1,1
291,0.570138888888889,0.570833333333333,1,1
292,0.571527777777778,0.572222222222222,1,1
293,0.572916666666667,0.573611111111111,1,1
294,0.574305555555556,0.575,1,1
295,0.575694444444444,0.576388888888889,1,1
296,0.577083333333333,0.577777777777778,1,1
297,0.578472222222222,0.579166666666667,1,1
298,0.579861111111111,0.580555555555556,1,1
299,0.58125,0.581944444444444,1,1
300,0.582638888888889,0.583333333333333,1,1
301,0.584027777777778,0.584722222222222,1,1
302,0.585416666666667,0.586111111111111,1,1
303,0.586805555555556,0.5875,1,1
304,0.588194444444444,0.588888888888889,1,1
305,0.589583333333333,0.590277777777778,1,1
306,0.590972222222222,0.591666666666667,1,1
307,0.592361111111111,0.593055555555556,1,1
308,0.59375,0.594444444444444,1,1
309,0.595138888888889,0.595833333333333,1,1
310,0.596527777777778,0.597222222222222,1,1
311,0.597916666666667,0.598611111111111,1,1
312,0.599305555555556,0.6,1,1
313,0.600694444444444,0.601388888888889,1,1
314,0.602083333333333,0.602777777777778,1,1
315,0.603472222222222,0.604166666666667,1,1
316,0.604861111111111,0.605555555555556,1,1
317,0.60625,0.606944444444444,1,1
318,0.607638888888889,0.608333333333333,1,1
319,0.609027777777778,0.609722222222222,1,1
320,0.610416666666667,0.611111111111111,1,1
321,0.611805555555556,0.6125,1,1
322,0.613194444444444,0.613888888888889,1,1
323,0.614583333333333,0.615277777777778,1,1
324,0.615972222222222,0.616666666666667,1,1
325,0.617361111111111,0.618055555555556,1,1
326,0.61875,0.619444444444444,1,1
327,0.620138888888889,0.620833333333333,1,1
328,0.621527777777778,0.622222222222222,1,1
329,0.622916666666667,0.623611111111111,1,1
330,0.624305555555556,0.625,1,1
331,0.625694444444444,0.626388888888889,1,1
332,0.627083333333333,0.627777777777778,1,1
333,0.628472222222222,0.629166666666667,1,1
334,0.629861111111111,0.630555555555556,1,1
335,0.63125,0.631944444444444,1,1
336,0.632638888888889,0.633333333333333,1,1
337,0.634027777777778,0.634722222222222,1,1
338,0.635416666666667,0.636111111111111,1,1
339,0.636805555555556,0.6375,1,1
340,0.638194444444444,0.638888888888889,1,1
341,0.639583333333333,0.640277777777778,1,1
342,0.640972222222222,0.641666666666667,1,1
343,0.642361111111111,0.643055555555556,1,1
344,0.64375,0.644444444444444,1,1
345,0.645138888888889,0.645833333333333,1,1
346,0.646527777777778,0.647222222222222,1,1
347,0.647916666666667,0.648611111111111,1,1
348,0.649305555555556,0.65,1,1
349,0.650694444444444,0.651388888888889,1,1
350,0.652083333333333,0.652777777777778,1,1
351,0.653472222222222,0.654166666666667,1,1
352,0.654861111111111,0.655555555555556,1,1
353,0.65625,0.656944444444444,1,1
354,0.657638888888889,0.658333333333333,1,1
355,0.659027777777778,0.659722222222222,1,1
356,0.660416666666667,0.661111111111111,1,1
357,0.661805555555556,0.6625,1,1
358,0.663194444444444,0.663888888888889,1,1
359,0.664583333333333,0.665277777777778,1,1
360,0.665972222222222,0.666666666666667,1,1
361,0.667361111111111,0.668055555555556,1,1
362,0.66875,0.669444444444444,1,1
363,0.670138888888889,0.670833333333333,1,1
364,0.671527777777778,0.672222222222222,1,1
365,0.672916666666667,0.673611111111111,1,1
366,0.674305555555556,0.675,1,1
367,0.675694444444444,0.676388888888889,1,1
368,0.677083333333333,0.677777777777778,1,1
369,0.678472222222222,0.679166666666667,1,1
370,0.679861111111111,0.680555555555555,1,1
371,0.68125,0.681944444444444,1,1
372,0.682638888888889,0.683333333333333,1,1
373,0.684027777777778,0.684722222222222,1,1
374,0.685416666666667,0.686111111111111,1,1
375,0.686805555555556,0.6875,1,1
376,0.688194444444444,0.688888888888889,1,1
377,0.689583333333333,0.690277777777778,1,1
378,0.690972222222222,0.691666666666667,1,1
379,0.692361111111111,0.693055555555556,1,1
380,0.69375,0.694444444444445,1,1
381,0.695138888888889,0.695833333333333,1,1
382,0.696527777777778,0.697222222222222,1,1
383,0.697916666666667,0.698611111111111,1,1
384,0.699305555555556,0.7,1,1
385,0.700694444444444,0.701388888888889,1,1
386,0.702083333333333,0.702777777777778,1,1
387,0.703472222222222,0.704166666666667,1,1
388,0.704861111111111,0.705555555555556,1,1
389,0.70625,0.706944444444444,1,1
390,0.707638888888889,0.708333333333333,1,1
391,0.709027777777778,0.709722222222222,1,1
392,0.710416666666667,0.711111111111111,1,1
393,0.711805555555555,0.7125,1,1
394,0.713194444444444,0.713888888888889,1,1
395,0.714583333333333,0.715277777777778,1,1
396,0.715972222222222,0.716666666666667,1,1
397,0.717361111111111,0.718055555555556,1,1
398,0.71875,0.719444444444444,1,1
399,0.720138888888889,0.720833333333333,1,1
400,0.721527777777778,0.722222222222222,1,1
401,0.722916666666667,0.723611111111111,1,1
402,0.724305555555556,0.725,1,1
403,0.725694444444445,0.726388888888889,1,1
404,0.727083333333333,0.727777777777778,1,1
405,0.728472222222222,0.729166666666667,1,1
406,0.729861111111111,0.730555555555556,1,1
407,0.73125,0.731944444444444,1,1
408,0.732638888888889,0.733333333333333,1,1
409,0.734027777777778,0.734722222222222,1,1
410,0.735416666666667,0.736111111111111,1,1
411,0.736805555555556,0.7375,1,1
412,0.738194444444444,0.738888888888889,1,1
413,0.739583333333333,0.740277777777778,1,1
414,0.740972222222222,0.741666666666667,1,1
415,0.742361111111111,0.743055555555555,1,1
416,0.74375,0.744444444444444,1,1
417,0.745138888888889,0.745833333333333,1,1
418,0.746527777777778,0.747222222222222,1,1
419,0.747916666666667,0.748611111111111,1,1
420,0.749305555555556,0.75,1,1
421,0.750694444444444,0.751388888888889,1,1
422,0.752083333333333,0.752777777777778,1,1
423,0.753472222222222,0.754166666666667,1,1
424,0.754861111111111,0.755555555555556,1,1
425,0.75625,0.756944444444445,1,1
426,0.757638888888889,0.758333333333333,1,1
427,0.759027777777778,0.759722222222222,1,1
428,0.760416666666667,0.761111111111111,1,1
429,0.761805555555556,0.7625,1,1
430,0.763194444444444,0.763888888888889,1,1
431,0.764583333333333,0.765277777777778,1,1
432,0.765972222222222,0.766666666666667,1,1
433,0.767361111111111,0.768055555555556,1,1
434,0.76875,0.769444444444444,1,1
435,0.770138888888889,0.770833333333333,1,1
436,0.771527777777778,0.772222222222222,1,1
437,0.772916666666667,0.773611111111111,1,1
438,0.774305555555555,0.775,1,1
439,0.775694444444444,0.776388888888889,1,1
440,0.777083333333333,0.777777777777778,1,1
441,0.778472222222222,0.779166666666667,1,1
442,0.779861111111111,0.780555555555556,1,1
443,0.78125,0.781944444444444,1,1
444,0.782638888888889,0.783333333333333,1,1
445,0.784027777777778,0.784722222222222,1,1
446,0.785416666666667,0.786111111111111,1,1
447,0.786805555555556,0.7875,1,1
448,0.788194444444445,0.788888888888889,1,1
449,0.789583333333333,0.790277777777778,1,1
450,0.790972222222222,0.791666666666667,1,1
451,0.792361111111111,0.793055555555556,1,1
452,0.79375,0.794444444444444,1,1
453,0.795138888888889,0.795833333333333,1,1
454,0.796527777777778,0.797222222222222,1,1
455,0.797916666666667,0.798611111111111,1,1
456,0.799305555555556,0.8,1,1
457,0.800694444444444,0.801388888888889,1,1
458,0.802083333333333,0.802777777777778,1,1
459,0.803472222222222,0.804166666666667,1,1
460,0.804861111111111,0.805555555555555,1,1
461,0.80625,0.806944444444444,1,1
462,0.807638888888889,0.808333333333333,1,1
463,0.809027777777778,0.809722222222222,1,1
464,0.810416666666667,0.811111111111111,1,1
465,0.811805555555556,0.8125,1,1
466,0.813194444444444,0.813888888888889,1,1
467,0.814583333333333,0.815277777777778,1,1
468,0.815972222222222,0.816666666666667,1,1
469,0.817361111111111,0.818055555555556,1,1
470,0.81875,0.819444444444445,1,1
471,0.820138888888889,0.820833333333333,1,1
472,0.821527777777778,0.822222222222222,1,1
473,0.822916666666667,0.823611111111111,1,1
474,0.824305555555556,0.825,1,1
475,0.825694444444444,0.826388888888889,1,1
476,0.827083333333333,0.827777777777778,1,1
477,0.828472222222222,0.829166666666667,1,1
478,0.829861111111111,0.830555555555556,1,1
479,0.83125,0.831944444444444,1,1
480,0.832638888888889,0.833333333333333,1,1
481,0.834027777777778,0.834722222222222,1,1
482,0.835416666666667,0.836111111111111,1,1
483,0.836805555555555,0.8375,1,1
484,0.838194444444444,0.838888888888889,1,1
485,0.839583333333333,0.840277777777778,1,1
486,0.840972222222222,0.841666666666667,1,1
487,0.842361111111111,0.843055555555556,1,1
488,0.84375,0.844444444444444,1,1
489,0.845138888888889,0.845833333333333,1,1
490,0.846527777777778,0.847222222222222,1,1
491,0.847916666666667,0.848611111111111,1,1
492,0.849305555555556,0.85,1,1
493,0.850694444444445,0.851388888888889,1,1
494,0.852083333333333,0.852777777777778,1,1
495,0.853472222222222,0.854166666666667,1,1
496,0.854861111111111,0.855555555555556,1,1
497,0.85625,0.856944444444444,1,1
498,0.857638888888889,0.858333333333333,1,1
499,0.859027777777778,0.859722222222222,1,1
500,0.860416666666667,0.861111111111111,1,1
501,0.861805555555556,0.8625,1,1
502,0.863194444444444,0.863888888888889,1,1
503,0.864583333333333,0.865277777777778,1,1
504,0.865972222222222,0.866666666666667,1,1
505,0.867361111111111,0.868055555555555,1,1
506,0.86875,0.869444444444444,1,1
507,0.870138888888889,0.870833333333333,1,1
508,0.871527777777778,0.872222222222222,1,1
509,0.872916666666667,0.873611111111111,1,1
510,0.874305555555556,0.875,1,1
511,0.875694444444444,0.876388888888889,1,1
512,0.877083333333333,0.877777777777778,1,1
513,0.878472222222222,0.879166666666667,1,1
514,0.879861111111111,0.880555555555556,1,1
515,0.88125,0.881944444444445,1,1
516,0.882638888888889,0.883333333333333,1,1
517,0.884027777777778,0.884722222222222,1,1
518,0.885416666666667,0.886111111111111,1,1
519,0.886805555555556,0.8875,1,1
520,0.888194444444444,0.888888888888889,1,1
521,0.889583333333333,0.890277777777778,1,1
522,0.890972222222222,0.891666666666667,1,1
523,0.892361111111111,0.893055555555556,1,1
524,0.89375,0.894444444444444,1,1
525,0.895138888888889,0.895833333333333,1,1
526,0.896527777777778,0.897222222222222,1,1
527,0.897916666666667,0.898611111111111,1,1
528,0.899305555555555,0.9,1,1
529,0.900694444444444,0.901388888888889,1,1
530,0.902083333333333,0.902777777777778,1,1
531,0.903472222222222,0.904166666666667,1,1
532,0.904861111111111,0.905555555555556,1,1
533,0.90625,0.906944444444444,1,1
534,0.907638888888889,0.908333333333333,1,1
535,0.909027777777778,0.909722222222222,1,1
536,0.910416666666667,0.911111111111111,1,1
537,0.911805555555556,0.9125,1,1
538,0.913194444444445,0.913888888888889,1,1
539,0.914583333333333,0.915277777777778,1,1
540,0.915972222222222,0.916666666666667,1,1
541,0.917361111111111,0.918055555555556,1,1
542,0.91875,0.919444444444444,1,1
543,0.920138888888889,0.920833333333333,1,1
544,0.921527777777778,0.922222222222222,1,1
545,0.922916666666667,0.923611111111111,1,1
546,0.924305555555556,0.925,1,1
547,0.925694444444444,0.926388888888889,1,1
548,0.927083333333333,0.927777777777778,1,1
549,0.928472222222222,0.929166666666667,1,1
550,0.929861111111111,0.930555555555555,1,1
551,0.93125,0.931944444444444,1,1
552,0.932638888888889,0.933333333333333,1,1
553,0.934027777777778,0.934722222222222,1,1
554,0.935416666666667,0.936111111111111,1,1
555,0.936805555555556,0.9375,1,1
556,0.938194444444444,0.938888888888889,1,1
557,0.939583333333333,0.940277777777778,1,1
558,0.940972222222222,0.941666666666667,1,1
559,0.942361111111111,0.943055555555556,1,1
560,0.94375,0.944444444444445,1,1
561,0.945138888888889,0.945833333333333,1,1
562,0.946527777777778,0.947222222222222,1,1
563,0.947916666666667,0.948611111111111,1,1
564,0.949305555555556,0.95,1,1
565,0.950694444444444,0.951388888888889,1,1
566,0.952083333333333,0.952777777777778,1,1
567,0.953472222222222,0.954166666666667,1,1
568,0.954861111111111,0.955555555555556,1,1
569,0.95625,0.956944444444444,1,1
570,0.957638888888889,0.958333333333333,1,1
571,0.959027777777778,0.959722222222222,1,1
572,0.960416666666667,0.961111111111111,1,1
573,0.961805555555555,0.9625,1,1
574,0.963194444444444,0.963888888888889,1,1
575,0.964583333333333,0.965277777777778,1,1
576,0.965972222222222,0.966666666666667,1,1
577,0.967361111111111,0.968055555555556,1,1
578,0.96875,0.969444444444444,1,1
579,0.970138888888889,0.970833333333333,1,1
580,0.971527777777778,0.972222222222222,1,1
581,0.972916666666667,0.973611111111111,1,1
582,0.974305555555556,0.975,1,1
583,0.975694444444445,0.976388888888889,1,1
584,0.977083333333333,0.977777777777778,1,1
585,0.978472222222222,0.979166666666667,1,1
586,0.979861111111111,0.980555555555556,1,1
587,0.98125,0.981944444444444,1,1
588,0.982638888888889,0.983333333333333,1,1
589,0.984027777777778,0.984722222222222,1,1
590,0.985416666666667,0.986111111111111,1,1
591,0.986805555555556,0.9875,1,1
592,0.988194444444444,0.988888888888889,1,1
593,0.989583333333333,0.990277777777778,1,1
594,0.990972222222222,0.991666666666667,1,1
595,0.992361111111111,0.993055555555555,1,1
596,0.99375,0.994444444444444,1,1
597,0.995138888888889,0.995833333333333,1,1
598,0.996527777777778,0.997222222222222,1,1
599,0.997916666666667,0.998611111111111,1,1
600,0.999305555555556,1,1,1
601,1.00069444444444,1.00138888888889,1,1
602,1.00208333333333,1.00277777777778,1,1
603,1.00347222222222,1.00416666666667,1,1
604,1.00486111111111,1.00555555555556,1,1
605,1.00625,1.00694444444444,1,1
606,1.00763888888889,1.00833333333333,1,1
607,1.00902777777778,1.00972222222222,1,1
608,1.01041666666667,1.01111111111111,1,1
609,1.01180555555556,1.0125,1,1
610,1.01319444444444,1.01388888888889,1,1
611,1.01458333333333,1.01527777777778,1,1
612,1.01597222222222,1.01666666666667,1,1
613,1.01736111111111,1.01805555555556,1,1
614,1.01875,1.01944444444444,1,1
615,1.02013888888889,1.02083333333333,1,1
616,1.02152777777778,1.02222222222222,1,1
617,1.02291666666667,1.02361111111111,1,1
618,1.02430555555556,1.025,1,1
619,1.02569444444444,1.02638888888889,1,1
620,1.02708333333333,1.02777777777778,1,1
621,1.02847222222222,1.02916666666667,1,1
622,1.02986111111111,1.03055555555556,1,1
623,1.03125,1.03194444444444,1,1
624,1.03263888888889,1.03333333333333,1,1
625,1.03402777777778,1.03472222222222,1,1
626,1.03541666666667,1.03611111111111,1,1
627,1.03680555555556,1.0375,1,1
628,1.03819444444444,1.03888888888889,1,1
629,1.03958333333333,1.04027777777778,1,1
630,1.04097222222222,1.04166666666667,1,1
631,1.04236111111111,1.04305555555556,1,1
632,1.04375,1.04444444444444,1,1
633,1.04513888888889,1.04583333333333,1,1
634,1.04652777777778,1.04722222222222,1,1
635,1.04791666666667,1.04861111111111,1,1
636,1.04930555555556,1.05,1,1
637,1.05069444444444,1.05138888888889,1,1
638,1.05208333333333,1.05277777777778,1,1
639,1.05347222222222,1.05416666666667,1,1
640,1.05486111111111,1.05555555555556,1,1
641,1.05625,1.05694444444444,1,1
642,1.05763888888889,1.05833333333333,1,1
643,1.05902777777778,1.05972222222222,1,1
644,1.06041666666667,1.06111111111111,1,1
645,1.06180555555556,1.0625,1,1
646,1.06319444444444,1.06388888888889,1,1
647,1.06458333333333,1.06527777777778,1,1
648,1.06597222222222,1.06666666666667,1,1
649,1.06736111111111,1.06805555555556,1,1
650,1.06875,1.06944444444444,1,1
651,1.07013888888889,1.07083333333333,1,1
652,1.07152777777778,1.07222222222222,1,1
653,1.07291666666667,1.07361111111111,1,1
654,1.07430555555556,1.075,1,1
655,1.07569444444444,1.07638888888889,1,1
