id,body
178000,つかれちゃった…
178001,ヒャア！　おいしい！
178002,へー　ありがとう
178003,まずスギー！！
178010,やだわぁ～ん…
178011,テンションあがる～！
178012,まずかないね
178013,最低よ～！！
179000,何をしようかのぉ
179001,うまいっ！
179002,申し訳ないのう
179003,これは違うのぉ…
179010,休むしかないのぉ
179011,たまらんのぉ～
179012,ありがとうのう
179013,じじいの口には合わぬ
179600,何をしようかのぉ
179601,あきす老師のすき
179602,あきす老師のノーマル
179603,あきす老師のきらい
180000,ごはんの支度しなきゃ
180001,いいセンスしてるね
180002,ふふ　ありがと！
180003,これは　いいかな…
180010,あらあらあら
180011,ほほほ～
180012,そうじゃのぉ～
180013,ふ～む…
181000,いっぷくじゃ！
181001,これは　いい！
181002,ちょうだい致した
181003,何をするかーッ！
181010,もう年かのぅ…
181011,うまいのぉ～！
181012,ふむ　悪くないぞ！
181013,よくもやりよったな！
181600,いっぷくじゃ！
181601,悪オトンのすき
181602,悪オトンのノーマル
181603,悪オトンのきらい
182000,肩こっちまった！
182001,いいかも～
182002,まあまあかな！
182003,肩こらすぞ！
183000,つかれたぜ～
183001,うめーぜ！
183002,なるほどな～
183003,かー　ペッ！
183010,休ませろ～い！
183011,ぎっくりウメー！
183012,まずくはないな！
183013,くっせー
184000,はねをのばすブーン
184001,はー　これだブーン
184002,まあまあブーン
184003,ちがうブーン…
184600,はねをのばすブーン
184601,てぐせブーンのすき
184602,てぐせブーンのノーマル
184603,てぐせブーンのきらい
185000,おやすみブーン…
185001,うまいブーン
185002,ありがとブーン
185003,まずいブーン…
185010,Ｚｚｚｚ…
185011,これは　おいしいなぁ
185012,うん　いいかも…
185013,かゆくなってきた…
186000,いっぷく　いっぷく
186001,えへへ　だいすき！
186002,いいじゃん！
186003,きらいだよー！
186010,ふふふ…
186011,あー　おいしかった！
186012,悪くないね！
186013,キー！　まずい！
187000,Ｚｚｚｚ…
187001,もっとちょうだい…？
187002,悪くはないかな？
187003,もうやだ…
187010,ちょっと寝させて…
187011,ありがとう～
187012,ふふふ～ん
187013,テンション下がる…
188000,明日やるわよ
188001,なにこれ超おいしっ！
188002,ふーん　普通って感じ
188003,は？今のなんなわけ？
188010,なんか文句ある～？
188011,あらおいしいじゃない
188012,よくある味ね
188013,だめね…
189000,だりぃ～ぜ～
189001,へへっ　悪かねえ
189002,これコンビニのかぁ？
189003,…やめろってんだろ
189600,だりぃ～ぜ～
189601,ブレルりんのすき
189602,ブレルりんのノーマル
189603,ブレルりんのきらい
190000,ちょっとつかれた…
190001,うめぇな！
190002,へっ　悪ィな
190003,チッ　マズいぜ
190020,ぐごぉぉ…
190021,最高の味だぜ！
190022,まぁまぁだな
190023,ケンカ売ってんのか？
191000,マガサシマシタ
191001,これ　ウマいわ～！！
191002,ウマくもまずくも…
191003,ウマくなーーい！
191010,ヒヒィィ～ン…
191011,ウッ　ウマーーーッ！
191012,ウマウマ
191013,ウマくないなぁ
191600,ヒヒィィ～ン…
191601,通り馬のすき
191602,通り馬のノーマル
191603,通り馬のきらい
192000,こ　腰が…
192001,ひっひっひ　よいぞォ
192002,ウム　なるほどのう
192003,こりゃあイカン
192600,こ　腰が…
192601,いわくちゃんのすき
192602,いわくちゃんのノーマル
192603,いわくちゃんのきらい
193000,や～めたっ
193001,お肌に最高！
193002,なんか普通～
193003,お肌に悪そう…
193010,なんだかね～
193011,死んでもいいわ～
193012,なんとも言えないわ
193013,二度といらないわ！
193600,や～めたっ
193601,青いらんのすき
193602,青いらんのノーマル
193603,青いらんのきらい
194000,ぷぅ～う…
194001,ぷーっ！　うまい！
194002,んー　ふつー
194003,ぶええーーっまずっ！
194010,ぷすっ…　ぷすっ…
194011,ブワッ！　うっま！！
194012,よくあるやつかな
194013,口から出そう…
195000,およびでない？
195001,おいシーサー！
195002,ふ通天閣じゃな！
195003,まズッキーニ…
195010,サルが去る…
195011,うーマイガーッ！
195012,そこそこ
195013,まずまずーっ！
195600,およびでない？
195601,ペテン師匠のすき
195602,ペテン師匠のノーマル
195603,ペテン師匠のきらい
196000,ふわぁ～…
196001,また食べたいワ
196002,あら　ありがとう
196003,これはいやだワ…
196010,ねむねむ…
196011,今の好きなの
196012,いいわね
196013,悪夢よ…
196600,ふわぁ～…
196601,フゥビンのすき
196602,フゥビンのノーマル
196603,フゥビンのきらい
197000,バレない　バレない…
197001,おいしい～
197002,まあまあだね
197003,くどいなぁ～
198000,ソローリ…
198001,う　うまい！
198002,悪くはない…
198003,しつこい味…
198010,ゆら～り…
198011,うまし…
198012,ふうむ…
198013,まずし…
199000,ひとやすみ～
199001,水分補給～
199002,ありがと～
199003,いらねーよ
199010,とけてきた～…
199011,ちべたーい！
199012,げっぷ
199013,ぷひー！やだこれ！
199020,ぽわ～ん…
199021,こうふんする！
199022,なるほどね～
199023,たらりーん…
200000,ぐてーん…
200001,水分！　水分！
200002,悪くないよ～
200003,のどがかわく～
200010,ヒエエーッ
200011,夏はこれだね！
200012,へへへ
200013,げきまず…
201000,ぼぼじょわぁぁあん
201001,うまジュテーム！
201002,いいじゃなーい！
201003,ドヨーン…
202000,うぅ～…
202001,だーいすきっ！
202002,フー！　サンキュー！
202003,ちがうのがいい…
202010,はらへった～
202011,く～～っ！たまらん！
202012,パクパク
202013,もういらない…
203000,Ｚｚｚｚ…
203001,お…　おいしいです…
203002,いただきます…
203003,二度と食べません…
204000,とじこもります…
204001,もぐもぐ…　最高…
204002,ぱくぱく
204003,…いらない
204010,こもっちゃえ…
204011,これ…　おいしいね
204012,悪くはないかな…
204013,最悪かも…
205000,やる気しな～い
205001,おーいし～！！
205002,ふうん　ありがとう
205003,違うかな～
205010,まぁ　いっか～！
205011,ラッキー　ハッピー！
205012,う～ん　ありがと～！
205013,もういらないよォ！
205600,やる気しな～い
205601,どろボーイのすき
205602,どろボーイのノーマル
205603,どろボーイのきらい
206000,どうせオレなんて…
206001,…おいしい
206002,…ありがとう
206003,…まずい
206010,本よんでいいかな…
206011,…うますぎる
206012,…なるほど
206013,…さよなら
206600,本よんでいいかな…
206601,立ちヨミテングのすき
206602,立ちヨミテングのノーマル
206603,立ちヨミテングのきらい
207000,もう　信じられない…
207001,意外とうまいな…
207002,どうも…
207003,だまされた！
207010,サボっちまえ！
207011,もっともっとー！
207012,まぁまぁかな
207013,こんなんやだよ！
207020,あとは頼んだぜ～
207021,…超うまいじゃん
207022,ふぅん
207023,やめろよ！
208000,ビ　ビビってねーし！
208001,うまいじゃん…！
208002,まあまあだな…！
208003,おなか痛い…
208600,ビ　ビビってねーし！
208601,イビビルのすき
208602,イビビルのノーマル
208603,イビビルのきらい
209000,ふぅ　まだまだだぜ
209001,ほほう！　
209002,ふーむ…
209003,去れ！
209010,今日はついてない…
209011,へぇ　やるじゃん！
209012,ま　悪くないかな
209013,まずいよ…
210000,タダ働きはゴメンじゃ
210001,うまいじゃないか！
210002,腹の足しじゃの…
210003,こんなの食わせおって
210010,つまらんわい
210011,これじゃ！　これ！
210012,ほお　悪くないの…
210013,ウッ！　殺す気かッ！
210600,つまらんわい
210601,のぞキングのすき
210602,のぞキングのノーマル
210603,のぞキングのきらい
211000,しあわせだなぁ～
211001,ムフー！　うまーい！
211002,ありがとね～！
211003,もういい　ありがと…
211010,やすみます…
211011,いいですね…
211012,なるほど…
211013,違いますね…
211600,やすみます…
211601,ニセノコのすき
211602,ニセノコのノーマル
211603,ニセノコのきらい
212000,うふふふ～
212001,ハーッ！　最高！
212002,ありがとう！
212003,はぁ…もういいよ…
213000,やすむのだ！
213001,おいしいのだ！
213002,ありがとうなのだ
213003,きらいなのだ…
213600,やすむのだ！
213601,わりゅーくんのすき
213602,わりゅーくんのノーマル
213603,わりゅーくんのきらい
214000,やすむぜ…
214001,うまいぞー！！
214002,いいじゃないか！
214003,まずいぞー！
214010,やすむぜ…
214011,清流を感じる…
214012,ほほお…
214013,なんだ　これは！
215000,ギョギョ…！
215001,これは好き…
215002,嫌いではないかな…
215003,嫌いだよー！
216000,にくい…
216001,これは認める！
216002,くっちゃくっちゃ
216003,憎いぞ！
216010,ムハァー！
216011,うめーぞ！
216012,くっちゃくっちゃ
216013,ぐぬぬー！！
217000,フグフフフ…
217001,やっぱ草だな！
217002,ふぅん
217003,なにくれてんだよ！
217010,だるいぜ～
217011,いいもん持ってんな
217012,悪くはないよな
217013,これは違うだろ～
217600,フグフフフ…
217601,ほらふきザメのすき
217602,ほらふきザメのノーマル
217603,ほらふきザメのきらい
218000,Ｚｚｚｚ…
218001,これは！
218002,まあまあ…
218003,タダでもいらないね
218010,シェッ…シェッ…
218011,シェッ！　シェッ！
218012,悪くないぞ～
218013,ゲロマズ～
218600,Ｚｚｚｚ…
218601,まきあげ貝のすき
218602,まきあげ貝のノーマル
218603,まきあげ貝のきらい
219000,話つかれたわ…
219001,うまっ！！
219002,まあ　いけるな
219003,うっ　マズ…
219010,ポリポリ…
219011,うまいな～　これ！
219012,バナナの方がええな～
219013,これは　アカーン！
220000,だるいんじゃ～
220001,うまいんじゃ！
220002,そこそこじゃ！
220003,まずいんじゃ！
220010,いやぁ～…
220011,大勝利～！
220012,ほどほどの味じゃの
220013,敗北の味じゃ…
220020,つかれたのぉ～
220021,あっぱれ！
220022,悪くはないのぉ…
220023,下げい！下げい！
220600,だるいんじゃ～
220601,荒らすん蛇のすき
220602,荒らすん蛇のノーマル
220603,荒らすん蛇のきらい
221000,フンッ…
221001,ありがとう…
221002,いただこう…
221003,貴様…
221010,フッ…
221011,コイツも喜んでいるよ
221012,お気に召さないようだ
221013,クッ…　沈まれ…！
221020,休むぜッ！
221021,かがやいてるぜッ！
221022,なかなかだぜッ！
221023,これはだめだッ！
222000,ぶ　武士の情け…
222001,好きでござる
222002,悪くないでござる
222003,まずいでござる
223000,うとうと…
223001,おいしぃよぉ！
223002,へぇ～
223003,がるるる…
224000,イケメンもつらいよ…
224001,エレガントだね！
224002,スイートかもね
224003,これはけっこうです…
225000,ふぃ～…
225001,おいしい！
225002,ふーん…
225003,まず～
226000,ぐふぅぅう…
226001,うめぇ～！
226002,うむむ…
226003,まずい！
231000,ふぇぇぇ…
231001,おいしいです！
231002,悪くはないです
231003,ふぇ！まずい！
232000,きゅうけいでござる！
232001,おいしゅうござる！
232002,ちょうだいいたす！
232003,力が出ないでござる…
233000,もう　おこった！
233001,うまいぞ！
233002,もぐもぐ！
233003,やだやだー！
234000,いっぷくでござる…
234001,絶品でござる！
234002,おにぎりの方が…
234003,すまぬ　無理だ…
235000,なめさせて～
235001,なめまわしたい！
235002,う～ん普通
235003,舌に合わない…
235500,なめるなよ…
235501,うまい…
235502,ぺろ…
235503,あかん…
235600,ごきげんななめのさぼり
235601,ごきげんななめのノーマル
235602,ごきげんななめのノーマル
235603,ごきげんななめのきらい
236000,ちょっと　きゅうけいだ
236001,うまいな！
236002,ありがとな
236003,こりゃ食えんな
236900,休憩するぞ…！
236901,最高だ…！！
236902,うけとろう！
236903,最低だな…
237000,いっぷくじゃあ
237001,ふるさとの味じゃ！
237002,うむ…
237003,んなもん食えるか！
237500,田…
237501,うまい…
237502,ふつう…
237503,まずい…
237600,ソーダ坊のさぼり
237601,ソーダ坊のノーマル
237602,ソーダ坊のノーマル
237603,
238000,クールダウンだ！
238001,ビクトリアーン！
238002,まだまだ！
238003,げっそり…
239000,お清めじゃー！
239001,うまいのじゃ！
239002,ほう
239003,ゲホゲホ！
240000,まだその時じゃない！
240001,よい味だ！
240002,まあまあ
240003,食べ頃じゃない…
