id,body
113020,珍しい銀色のライオン妖怪。\nとりつかれた人は\n向上心を呼びさまされ\n後世にその名がとどろく\n大人物になれる。
114000,大きなハサミと\nきたえた拳で戦う妖怪。\nまだまだ若く荒削りだが\n武者かぶとと　競い合いながら\n実力をたくわえている。
115000,さまざまな戦いを\n乗りこえたクワノ武士だけが\nクワガ大将になれる。\n大きな体に激突されたら\nひとたまりもない。
115010,武道を極め　神として\nあがめられるまでになった\nクワガタの妖怪。\nとりつかれると\n戦いの神のごとき強さを得る。
116000,戦いで勝った相手からうばった\n９９９本の刀を\nお腹に隠している。\nいざというときは刀が飛び出し\n敵をくしざしにする。
116010,機械から　大事なネジを\n取り出して壊してしまう\n半分機械の体を持った妖怪。\n電化製品の調子が悪いときは\nこいつが近くにいるのかも？
117000,怒りで　ひとつの村を\n破壊しつくした伝説を持つ\nおそろしい武者。\nとりつかれると　怒りが爆発し\n我を忘れてしまう。
117010,「悪い子はいねがー」と　\n家をたずね　子どもたちを\nおそれさせる北国出身の妖怪。\n最近は　交通ルールを守らない\n子どもにお仕置きをしている。
118000,信じられないぐらい\n鼻水がズルズル出てくる\nツルの妖怪。\n鼻水が重すぎて飛べないのが\n一番の悩み。
118010,こいつに　とりつかれると　\n風邪なような\n風邪じゃないような\n薬を飲もうか　どうしようか\n迷ってしまう体調になる。
119000,人の心を読める妖怪。\n一方的に　心を読み取って\nほくそ笑むのが趣味だが\n余計な情報を知ってしまい\n後悔することもあるそう。
119010,４つの目でそれぞれ\n「生年月日」「好きな食べ物」\n「名前」「運命の人」を\n読み取ることができる妖怪。\n相手の心は読めない。
120000,人の頭にスッポリとハマって\nその人の記憶を\nむしゃむしゃと食べてしまう。\nいやなことを\n忘れさせてくれることもある。
120010,ばか頭巾をかぶると\nどんなに　かしこい人も\n考えることをやめて\n夢見がちな人になってしまう。\nそれも　ある意味楽しいとか。
121000,みんなの笑いを吸い取って　\n一人で笑い続ける\n不気味な妖怪。\nどんなに楽しい場でも\nこいつがいると台無しになる。
121010,血色の悪いくちびるの\n不気味な妖怪。\nプールを出たあとに\nくちびるが真っ青な人は\nとりつかれているかも。
122000,真の日本男児を目指す妖怪。\n日本人らしさにコダワリを持ち\nご飯は寿司。　飲み物はお茶。\n文房具は筆。　寝るときは布団。\nズレているのではという声も。
122010,パンクな生き方にあこがれ　\nいつも奇抜なことをしようと\n目を光らせている\nカブキメイクの妖怪。\nいつか舞台に立つことが夢。
123000,超モテモテのイケメン妖怪。　\nハートのピストルで\nうち抜いた相手から\n好かれるようにしてくれる。\nこれ以上ないステキな妖怪。
124000,妖怪ナンバー１のイケメンを\n自称するナルシストな妖怪。\nハートをうちまくり\nすべての女子をとりこにする。　\n年齢は問わない。
124010,モテマクールとは対照的に\n何をやってもモテない\n悲しい妖怪。\nこいつに　とりつかれると\nモテない人になってしまう。
125000,バクロ婆に　とりつかれると\n話したくないことも\nなんでもしゃべりたくなる。\n秘密ができない\n体になってしまうのだ。
125010,白ぬりメイクのバクロ婆。\nデスメタルの心にめざめた\n一部のバクロ婆だけが\nドクロ婆になれるという\nとても珍しい存在。
126000,大きなスピーカーで\nバクロ情報を\n町中にぶちまける。\nバクロされた人は\nたまったものじゃない。
127000,人の見ている『夢』を\nご飯にしている妖怪。\nとりついた人を眠らせて\n見ている夢を\nゆっくりと　ごちそうになる。
127010,とても珍しい　まっ白なバク。\n汚れが目立つのが難点。\nハクにとりつかれて眠ると\n必ず　よい夢が見られるという\nいい伝えがある。
128000,空中にただよう電波を\nぱくぱくと食べてしまう\nわんぱくな妖怪。\nこいつがいると　携帯電話が\n通じなくなってしまう。
129000,電波をつかさどる\n神様のような妖怪。\n携帯電話が広まったことで\nでんじんの　ありがたみが\n増しているようだ。
129010,いつもはグータラしているが\n本気を出せば　あらゆる\nエネルギー問題は解決すると\n言われている。\nエネルギー界の神。
130000,ゆいしょ正しい古い鏡に\n霊魂が宿り　妖怪になった姿。\n鏡と鏡の中の空間をつなげる\n不思議な能力がある。\n鏡のお手入れは１日３回。
130010,鏡の中に広がる無限の空間に\n闇の力をためこむ妖怪。\nその力を悪い妖怪に\n利子をつけて貸し出し\n少しずつ力をたくわえている。
131000,まぼろしを操る力を持つ妖怪。\nめんどうみがいい性格で\nどんな難しいことも\nまぼろしを使って\nわかりやすく教えてくれる。
131010,かげろうのように\n消えることが得意な長老妖怪。\n姿を消して人間たちのことを\nほほえましくながめている。\nまぼ老師とは兄弟。
131020,各地をほうろうする\n旅をしている。　まぼ老師\nかげ老師　ほう老師の\n長老三兄弟が集まることは\n奇跡だと言われている。
132000,ものすごい冷気を生み出して\nなんでも凍らせるという\nすごい力をもつ。　本人は\n力をうまく操れないことと\n冷え性に悩んでいる。
133000,進化して　冷気パワーを\n自由に操れるようになった。\n夏に雪を降らせたり\n火山を雪山に変えることも\nできるらしい。
133010,地獄の小国に生まれた姫。\n幼いころから教育された\n闇の妖術は超一流。\nそれと引きかえに\nほとんどの感情を失っている。
133800,とあるバスターズチームの\nマドンナ的存在。ふだんは\nわがまま放題でみんなを振り\n回すが　本当は誰よりも\nチームを大切に思っている。
134000,妖怪の中でも　最上位とされる\n九つの尾を持つキツネの妖怪。\n火山の噴火と同じくらいの力を\nいとも簡単に\n生み出すことができる。
134010,九尾のキツネより\n珍しいとされる九尾の犬神。\n銀色に輝く美しい毛並みは\nその毛が一本でもあれば\n一族の幸運が保証されるとか。
134020,暗黒の力に魅せられ\n闇に染まったキュウビ。\nすべての希望をふみにじり\n世界が絶望で満たされる日を\n望んでいるとか　いないとか。
135000,パッと見　縁起の良さそうな\nだるまだが　その中には\nだるそうな顔の妖怪が。\nこいつに　とりつかれると\n体がだるくなってしまう。
136000,山で修行をしたことで\nだるさに打ち勝って\nマッチョになった。\n額のキズは　修行アピールの\nボディーペイント。
136010,さらなる高みをめざした結果\nゴリラのような体と力を得た\nだるまっちょ。\nクルマをマシュマロのように\nつぶしてしまう。
137000,風邪三兄弟の一人。\nとりついた人のノドを\nイガイガにしてしまう妖怪。\nカゼをひくと\nとりつかれやすくなるぞ。
137010,イガイガグリと\n見た目はそっくり。\nよく間違えられるので\n目のかたきにしている。\n水辺にいたらチクチクウニだ。
138000,ド派手なファッションの\nおしゃれ命の妖怪。\n気に入った人にとりついては\n同じファッションセンスに\nしてしまう。
139000,ゴスロリファッションの\nがいこつ妖怪。　いつもは\nおとなしく気どっているが\n服をけなすと\nブチ切れて本性をあらわす。
139010,ほねの美しさなら\nだれにも負けないと豪語。\nほねに自信がありすぎて\nほねをむきだしにして\n生きることを決めた。
140000,何をおねがいしても\n「ム～リ～！」と\n拒否をするカベ妖怪。\n逆のことを言ったら\n動いてくれるかも？
141000,天高くそびえたち\nあらゆるものを拒絶する。\nむりだ城を乗りこえた先には\n何が見えるのか。\nそれはまだ　だれも知らない。
141010,昔は　りっぱなお城の\n城壁をしていたが\n長い間　守っていた一族が\n滅びてしまったので\nこのたび妖怪となった。
142000,道行く人を\nとおせんぼすることに\n情熱を注ぐ変な妖怪。\n彼をかきたてるのは何か\nそれはわからない。
142010,くろがねでできた\nどっしりと重い体をもつ。\nくろがねセンボンが\n立ちふさがると\nダンプカーでもどかせない。
143000,片割れのカブトと\n再会する日を夢みて\nいっしょうけんめい\n今日も元気に生きる\nけなげなやつ。
144000,雪国からやってきた\n相撲が大好きな妖怪。\n氷の上できたえた足腰で\nどんなときでも\n驚くべき　ねばりを見せる。
144010,火山のように　とんでもない\n爆発力を秘めた力士妖怪。\nふじのやまとは\n永遠のライバルで\nせいせきは９９勝９９敗。
145000,荒くれ者の\nカブトムシ妖怪。\nいつもクワノ武士と\n虫妖怪の王の座をかけて\n争っている。
146000,あらゆる戦いに勝ち残り\n無双の力を身につけた\n武者かぶとだけが\nかぶと無双を\n名乗ることを許される。
146010,無双と呼ばれる妖怪が\nさらなる力を得て\n神の領域に達したとき\nオオツノノ神という\n唯一無二の存在になる。
147000,金メダル　金賞　一等賞。\nキンカクにとりつかれると\nなんでも一番になれること\nまちがいなし。\nやはりここを目指すべき。
147010,ドウカクにとりつかれた人は\n何をやっても三番手になる。\nドウカクで満足する人には\nすばらしい明日は\nやってこない。
147020,ギンカクにとりつかれた人は\n何をやっても二番手になる。\n悪くないような気もするが\nここで満足していては\n良くないのだ。
147030,別名『ハクキンカク』。\nとても珍しい妖怪で\nこいつに　とりつかれると\n勝ち負けをこえた\n特別な存在になれるのだ。
148000,おとぎ話にも出てくる\n伝説の巨大妖怪。\n妖怪ではなく　山や池を作った\n神様ではないかとも\n言われている。
148010,海のような広い心を持つ妖怪。\nそれもそのはず。\n実は海の化身で　自分自身が\n海であると言っても\n過言ではないのだ。
149000,セミ流忍術という\nだれも聞いたことがない\n忍術の使い手らしい。\n実力は　たいしたことがなく\n逃げ足だけが強み。
150000,セミ流忍術を極めて\nりっぱになったセミまる。\nセミ流忍術も極めれば\n強くなれることを証明するため\nがんばっている。
150010,美しい声で歌いながら戦う\nセミ流忍術・亜流の使い手。\nこの忍術を使う妖怪は\nとても珍しく　戦いには\n見物人がでるほど。
151000,さえない顔色をした鳥妖怪。\nとりつかれた人は\n思わず「とほほ」と\n言いたくなるような失敗を\n連発してしまう。
151010,こいつに　とりつかれると\nどんなにキチンとした人も\nぶかっこうになってしまう。\nそのことは　気にしていて\n本人も落ちこんでいる。
151020,死神鳥の姿を見かけたら\nすぐに逃げたほうがいい。\nとりついた人を\n絶望のどん底につき落とし\n戻って来られないからだ。
152000,クルマにハネられて\n死んでしまったネコが\n地縛霊になった姿。\nクルマにリベンジをするが\nいつも失敗している。
152900,ついに　Ｓランクデビューを\n果たした　ジバニャン。\nより強く　生まれ変わって\nトラックに勝つ時が来たと\n自信満々のようではあるが…。
153000,自慢のトゲトゲボディーで\n攻撃力が増したジバニャン。\nトゲニャンが戦ったあとは\n周りがトゲだらけになるので\nはだしでは危険すぎる。
154000,ジバニャンがグレて\nツッパリ化した姿。\n立派なリーゼントに\nお手製の特攻服と\n時代を感じさせるスタイルだ。
155000,未来からやってきた\nジバニャンのような\n見た目のロボット。\n体内にチョコボー工場がある。\nアイル・ビー・バック！
155010,黄金のロボニャン。\n最高の輝き。\nゴルニャンと\n友達になるまでの時間。\nプライスレス。
156000,全身がダイヤモンドで\nできたネコ妖怪。\n妖怪一　美しいとされる\nそのボディーは\nみんなのあこがれの的。
156010,全身がサファイアで\nできたネコ妖怪。\n透き通る海のように\nキラキラと青く輝く\n美しいボディーを持つ。
156020,全身がエメラルドで\nできたネコ妖怪。\nお金にかえると\n１０億円以上の価値が\nあるらしい。
156030,全身がルビーで\nできたネコ妖怪。\nゆらめく炎のような\n輝きを持ったボディーで\n敵をけちらす。
156040,全身がトパーズで\nできたネコ妖怪。\nトパニャンと\n友達になれる人は\nかなりの幸運の持ち主。
157000,水辺に住むカッパだが\n歩くのが好きで\nよく散歩をしている。\n疲れると　水とうの水を\nお皿にかけてリフレッシュ！
158000,各地を旅して剣の腕を\nきたえるカッパ。\n水でできた自慢の刃で\nどんなものでも\nスパスパと切り裂いてしまう。
158010,カッパはふつう川にいるが\nこいつは海でサーフィンする\n珍しい波乗りガッパ。\nサーフィンのついでに\n女子をナンパするチャラさも。
159000,田舎の神社を出て\nさくらニュータウンに\nやってきたコマイヌの妖怪。\n都会のすごさに　いつも\n「もんげ～！」と驚いている。
159010,コマさんの双子の弟。\n都会に慣れない兄とは違い\nすぐ都会に適応した。\n兄であるコマさんを\nいつも尊敬している。
159400,今　妖魔界で人気沸騰中の\n超クールなＤＪ‐ＫＪ！！\n妖魔シティに遊びに来たなら\n要チェケラ！　満員だったら\nＧＯＭＥＮ‐ＺＵＲＡ！！
159900,ひょんなことから\nＳランクになったコマさん。\nコマさん自身はとまどっており\nできれば元のランクに\n戻りたいと思っているらしい。
159910,ある日気づいたらＳランクに\nなっていたコマじろう。\nＳランクになったことで\nモテモテになって\nバラ色の毎日を送っている。
160000,放浪を重ねて　見違えるほど\nたくましくなったコマさん。\n力だけでなく　心も成長し\nめったなことではビビらない。\n頼りになる妖怪。
160020,コマさんを探して\n旅を続けるうちに\nたくましく成長した。\n猛虎の力がめざめ\n虎の模様が浮き出る。
161000,ふだんは\nボ～っとしているクセに\n人に見つかると\nおそろしい速さで逃げていく。\n１００メートル走は８秒台。
161010,こいつに　とりつかれると\n言葉がうまく出てこなくなり\n何を言っているのか\n自分でもわからなくなる。\n音読をするときは危険。
162000,とても寒がりで　いつも\nプルプルふるえている。\n夏なのに厚着をしている人は\nさむガリに\nとりつかれているかも。
163000,雪山の神として\n信じられている氷の狼。\n雪山で遭難してしまった人が\n助けられたという伝説が\nたくさん残っている。
163010,アツい心と体を持つ妖怪。\nあつガルルが\n近くにいるだけで\nこっちまで　暑くなり\nヒーターがいらなくなる。
164000,鼻から何かが漏れそうで\nいつもモジモジしている。\n限界になると\nものすごい量の水を\nふんしゃして攻撃する。
164010,どんなに辛いことも\nプルプルふるえながら\n我慢してしまう妖怪。\nとりつかれると\nとても忍耐強くなれるぞ。
165000,やることなすこと\n両目のさいころで決めてしまう\n気まぐれな妖怪。\nさいころの出た目によって\n性格すら変わってしまう。
165010,とりつかれると　とにかく\n奇妙な運命に巻きこまれる。　\nいいことか　悪いことかは\nゾロ目大明神にも\nわからない。
166000,とてつもない\n風の力を操る大天狗。\nその力は本人の能力よりも\n手に持った宝具の\nうちわの力が大きいらしい。
166010,燃えるような\n赤い髪をした天狗。\n世の中が乱れると\n日照りを起こし　大地を枯らせ\n人をいましめてきたらしい。
167000,人のお腹を空かせる力を\n持っている妖怪。\nできることはそれだけ。\nひも爺自身も\nつねにお腹が空いている。
167010,体が米でできた珍しいひも爺。\nお腹が空いた人に\n自分の体を食べさせる\n優しさをもつ。\nその味は最高級米クラスとか。
168000,目の前にあるものは\n何でも食べつくすほどの\n食い意地を持った妖怪。\nまるで　その口は\nブラックホールのようだ。
169000,今風の犬種の人面犬。\n後ろ姿のかわいさに\nつられて寄ってきた人を\nよくビックリさせる。\nモテモテになるのが夢。
170000,気持ち悪い顔が\n２つもならんでいるので\nだれも近寄らない。\n番犬としては優秀で\n地獄でも番犬として活躍中。
170010,生まれも育ちも\n地獄のエリート番犬。\n地獄から地上に\n逃げようとする者を\n一人たりとも許さない。
171000,何がそんなにおもしろいのか\nいつも笑ってるウツボの妖怪。\n自分のツボがこけるだけで\n大爆笑してしまう。\n笑いのツボがおかしいのか？
171010,何ともいえない\n不思議な声で歌うツボ妖怪。　\nツボの中から\n珍しい歌が聞こえても\nのぞきこんではいけない。
171020,一見ただのツボだが\n中に極太の大蛇が入っている。\nビックリ箱は　ぐうぜん\n大蛇のツボを見た人間が\n発明したと言われている。
172000,とりついた人を\n絶好調にしてくれるという\nすばらしい能力を持つ\nチョウの妖怪。\nゼッコウ蝶とよく間違われる。
172010,とりつかれた人は\n友達と絶交してしまう。\nおそろしい能力を持つ\nチョウの妖怪。\nぜっこう蝶とよく間違われる。
173000,とりつかれた人は\n経験したことがないような\n最高の調子になる。\nだれもが　さがし求める\nチョウの妖怪。
173010,この世のものとは\n思えないほど\n美しい羽を持つチョウの妖怪。　\nそのりんぷんを吸うと\n超アゲアゲな気分になれる。
174000,ワカメくんの地元の名物\n『ワカメ音頭』を広めようと\nひらひらとおどるワカメ妖怪。\nワカメの海藻パワーで\nとっても健康。
174010,ワカメくんのおどり仲間。\n最高の海藻は昆布だと\nプライドを持っており\nワカメくんを\nライバル視している部分も。
174020,海藻三妖怪　唯一の女性妖怪。\nワカメくんもコンブさんも\nメカブちゃんを好きらしい。\nいわゆる三角関係だが\nメカブちゃんは気づかない。
175000,周りをキュンキュンさせるほど\n超絶キュートな犬妖怪。\n自分のかわいさに気づいていて\nうまく周りを利用する。\n実はちょっと腹黒い。
176000,そのかわいさから\nあらゆる愛を受けて育ち\n愛の貴族と呼ばれるように。\nどんな相手もメロメロにして\n家来のようにしてしまう。
176010,ズキュキュン太の\nあらゆる腹黒い面が\n詰まったような最悪の妖怪。\nとりつかれると\n腹黒さ全開の人になる。
177000,場の空気をなごませる\nほのぼのした妖怪。\nどんなに怒っている人も\nホノボーノがいると\n優しい気持ちになるぞ。
178000,ニコニコしていたかと思うと\nどうでもいいことで\n突然　落ちこんで困らせる。\nある意味　ドンヨリーヌよりも\nタチが悪い妖怪。
178010,パッと見は　ヒョウヘンヌだが\n実は模様の色が\nちょっと違う珍しい妖怪。\nヒョウヘンヌより\n落ち込んでる時間が長いらしい。
179000,クリスマスの時期になると\nプレゼントを配りに現れる妖怪。\nただし　特製の三択クイズに\n正解できた人にしか\nプレゼントをわたさない。
179010,袋にプレゼントを詰めて\n配りまくる妖怪。\nサンタク老師と違って\nいいプレゼントばかりなので\n安心して受けとれる。
180000,ときには厳しく\nときにはやさしく\nすべての妖怪を包みこむ。\nどんな妖怪も\n聖オカンには頭が上がらない。
180010,はるかなるやさしさで\nすべてをいやす。\nどんなに悪い妖怪も\n心オバアに抱きしめられると\n美しい心を取り戻す。
181000,どんなにぐうたらなやつでも\n雷オトンの前では\nキビキビ働く。\n怒ったときに落とす\n雷がおそろしいのだ。
181010,雷オトンもおそれるほど　\n絶対的な力を持っている。\nすべてをひっくり返す\n『ちゃぶ台返し』は\nあまりにも有名。
182000,怒りっぽい性格で\nいつも人の肩を\nけりまくっている。\nけられてもケガはしないが\nひどい肩こりになってしまう。
183000,ウェイトトレーニングで\nきたえた体で\n人の肩を痛めつける。\n肩こりをこえた痛みを\n教えてくれるのだ。
183010,人の腰を痛めつけ\nぎっくり腰にしてしまう\n凶悪な妖怪。\n年をとった人ほど\nとりつかれやすい。
184000,人のネガティブなオーラが\n大好物の妖怪。\n羽から発する超音波で\nネガティブな心を育て\n針のような口で吸い取る。
185000,とりついた人の心を\nどん底に落とす邪悪な妖怪。\nいなくならないかぎり\n自力で立ち直ることは不可能。\nそれほど危険な妖怪。
185010,かゆかゆが近くにいると\n全身がかゆくなってしまう。\nどんなにかいても\nかゆみはおさまらず\n肌がボロボロになる。
186000,大きな手で手まねきして\nついてきた人を\n迷わせてしまう妖怪。\n子どもが迷子になるのは\nこいつのしわざ。
186010,とりつかれた人は\nえこひいきされるようになる。　\nとりつかれたほうは\n悪い気はしないが\n周りはあまりおもしろくない。
187000,ヨコドリに見つめられると\n他の人のモノがほしくて\nうずうずしてしまい\nよくばりな人に\nなってしまう。
187010,お腹におっさんの顔にしか\n見えないような模様があり　\nそれを利用した\n腹おどりを得意とする\nちょっと変な妖怪。
188000,口だけおんなに\nとりつかれると\n言うだけで行動しなくなる。\nそして　みんなからの信用を\n失ってしまうのだ。
188010,おつぼね様に\nとりつかれると\n少しのミスも見逃さず\nガミガミと口うるさい人に\nなってしまうぞ。
189000,つっぱることが生きがいの\nハタ迷惑な妖怪。\nマジメな人にとりついて\n悪の世界へと\n引きこんでしまう。
190000,愛用の『釘バット』で\n荒々しく敵につっこむ\n妖怪特攻隊長。　\nこう見えて　後輩たちの\nめんどうみはいい。
190020,かつて　たった一人で\n妖怪暴走族を\n解散させた武勇伝をもつ。\nアニキ分として\n子分たちから尊敬されている。
191000,魔ガサスに　とりつかれると\n怒られそうなことを\nやりたくて　たまらなくなる。\nイタズラばかりする友達は\nこいつが　とりついたのかも？
191010,夜空に怪しく光る馬妖怪。\nウ魔自身が　あまりにも珍しく\nどんな妖怪なのか　はたまた\n何が『魔』なのかは\n一切わかっていない。
192000,若いころは　キレイだったが\n今はしわだらけの老婆。\nつるつるしたキレイな物を恨み\nどんな物でもしわくちゃにする\n恐ろしい力を手に入れた。
193000,とりついた相手の\n生命力を吸い取り\n若さと美しさを保っている。\nとくに若く美しい女性が好みで\nいつもエモノを探している。
193010,不老不死を手に入れた妖怪。\n死ななくなり年もとらない。\nその力は杖にあるらしく\n杖をうばうと\n一瞬で年をとってしまう。
194000,ことあるごとに\nおならをふりまく妖怪。\nこいつに　とりつかれると\nおならが止まらなくなるので\n人がいない場所へダッシュだ！
194010,とんでもなく臭い\nおならをする妖怪。\n密室でへこ鬼神と\nいっしょになったら\n死を覚悟したほうがいい。
195000,笑いをとろうとしても\n必ず気まずい空気になる妖怪。\n本人は心が強く\nすべっても気にしないが\nまわりはつらい。
195010,おすべり様よりも\n気まずい空気を作り出すプロ。\nシャレに年季が入りすぎて\n失笑しか得られない。\n本人は大絶賛と思っている。
196000,フゥミンに気に入られた人は\nおもちゃのように扱われて\n眠ることを許されない。\n飽きられるころには\n心も体もボロボロになる。
196010,こいつに　とりつかれると\n夢の中でおねむの精と遊べる。\nそれがあまりにも　楽しすぎて　\n起きることができなくなり\n永遠に眠り続ける。
197000,ジミーにとりつかれると\n影がうすくなり\nだれからも気づかれなくなる。\nジミーは忍者の仕事に\nその力を利用している。
198000,圧倒的な影のうすさで\nだれからも気づかれない\n隠密のスペシャリスト。\nだれからも気づかれないのが\n実はちょっと寂しい。
198010,あまりにも影がうすすぎて\nすぐ近くにいても\nその存在を確認できない。\nそのため一人遊びが\n異常に得意になった。
199000,日当たりの悪い場所に集まり\nその周りを\nジメジメさせてしまう妖怪。\nこいつがいると\n部屋がカビだらけに！
199010,冷たい氷のつぶの妖怪。\n大量に集まることで\n何でも凍らせてしまう。\n一匹だけでは　コップ一杯の\n水を凍らせるのが限界。
199020,見た目どおりの鼻血妖怪。\nとりつかれると\n鼻血を筆頭に　絵の具　墨汁\nうどんの汁など　あらゆる物が\nたらりたらりとたれてしまう。
200000,モクモクと雨雲を作って\nここにもそこにも\n雨を降らせて\nそれはもう徹底的に\nベチャベチャにしてしまう。
200010,一匹でも\n強力な氷の力を持った妖怪。\n冷気と氷のつぶにあたると\nその部分から\n凍ってしまうぞ。
201000,暗くてジメジメしたオーラが\n場の空気を悪くしてしまう。\nとくにドンヨリーヌ自身が\n落ち込んでいるときは\nジメジメ度がアップする。
202000,他人のことなら\nどんなに小さなことでも\nうらやましがる妖怪。\nでも　それを手に入れる\n努力はしようとしない。
202010,ご飯の準備をしているときに\nつまみ食いが\n止まらなくなったら\nこいつがいる可能性が高い。\n世の中のお母さんの大敵。
203000,ヒキコウモリにとりつかれると　\n外に出るのが怖くなって\nひきこもりになってしまう。\n現代人はヒキコウモリに\nとりつかれやすいから注意。
204000,あまりにも\n家にひきこもりすぎて\nついに家と合体してしまった。\nなじみすぎて\n家から出ることは不可能。
204010,自分の家ではなく\n宿にひきこもっている\n珍しいトジコウモリ。\n一年に一回　宿を交換する\n貴重な光景が見られる。
205000,びんぼうがみの子ども。\n小銭を落としたり\nおつりが少なくなったりと\n力は弱いが\nちりも積もれば山となる。
205010,どんなことにも\nとっても楽天的で\n何があっても気にしない。\nこうなりたい妖怪だが\nとりつかれるとやっぱり困る。
206000,いつもだまって\n本を読んでいる根暗な天狗。\nしかし　このふんいきが\n心地よいと言う妖怪も多く\n隠れた人気がある。
206010,黄泉の世界から来た妖怪だが\n人間界の本にハマって\nおとなしくなった。\n周りがうるさいと怒って\n本来のおそろしい力を使う。
207000,何でも疑わないと\n気がすまない鬼。\nいつも仲間の鬼と\nいっしょに行動しているが\nまったく信用していない。
207010,もう大人なのに\n子どものようにわめいて\n人に迷惑をかける妖怪。\nガ鬼っぽくならないように\n気を付けよう。
207020,こいつに　とりつかれると\nどんなことも\n素直に受け入れられない\nあまのじゃくな\n人になってしまう。
208000,超ビビりの悪魔。\nつねにビクビクしていて\n本当の力を出せない。\nリラックスすれば\n最強という声もある。
209000,デビビルの\nビビりな心がなくなり\n最強の力を手にした悪魔。\nまだ　ふとした瞬間\n昔に戻ることもある。
209010,とりついた人の歯をとかし\nボロボロにしてしまう\nおそろしい妖怪。\n歯が痛くて泣き叫ぶ\n子どもの顔が大好き。
210000,この世のすべての富を\n自分のものにしようと\nたくらむ　欲深い大妖怪。\nお金を得るためなら\n手段をえらばない。
210010,ヤミの貴族。　非道の化身。\n邪悪のサラブレッド。\nあらゆる闇に手をそめ\n悪に関する称号が\nすべて似合う最凶の妖怪。
211000,幸運を呼びよせる\nめでたいヘビの妖怪。\n姿を隠すのが苦手で\nよく人に見つかってしまうのが\n悩みのタネ。
211010,異国からさすらってきた\nまぼろしの妖怪。\n一つの場所にいないので\n出会うのは至難の業。\n友達になれたら奇跡。
212000,頭に幸せの花が咲いた\n幸福をもたらす龍。\n幸せパワーは有名で\nフクリュウをまつる神社も\nあるらしい。
213000,甘えんぼうな　龍の子ども。\n頭に乗せた水晶玉で\n他人のひめられた力を\n見抜くことができる。\n自分自身の力は見抜けない。
214000,りゅーくんが\n真の力を手に入れて\n龍の名にふさわしい\nりっぱな姿になった。\n大地の力で敵を打ち負かす。
