id,body
122010,あ！　あっぱれなりぃ～！
123000,フフ…　きみステキだね！\nお付き合いしたいな！
124000,すばらしかったよ！　このボクに\nほれさせるんだからね！
124010,ともだちになってくれない…？\nどーせ断られると思うけど…
125000,ババァーン！\n（あんた　気に入ったよ！）
125010,ババーン？\n（ともだちなるか？）
126000,ババァーン！\n（あんたに　ほれたよ！）
127000,ともだちになって\nお主の夢　食べたいのぉ～
127010,ともだちになろうよ！\nいい夢みさせてあげるよ！
128000,おいらとお前　いい電波ビンビン\n感じたぜぇ～！
129000,きみ　いい電波発してるよ！\n気に入ったよ！
129010,お見事だねぇ～\nこりゃともだちになるしかないよなぁ～
130000,あなた　なかなかいいですね～！\nともだちなりましょう～！
130010,強いじゃねぇか！\n気に入ったぞ！
131000,ほっほっほ…　なかなか見事な\n戦いじゃったのぉ…　気に入ったぞ
131010,お主なかなかやるのぉ～\nわしと　ともだちになってみるか？
131020,お主　わしといっしょに\n放浪の旅に出ないか？
132000,うふふ…　あなた強いわね！\nとっても気に入ったわ！
133000,なかなか　やるじゃない…\n私と末永くお付き合いしませんこと？
133010,こんなに強い人間と出会ったのは\n初めてじゃ！　気に入ったぞ！
133800,へぇー　なかなかやるじゃない\nフフ　仲間になってあげてもいいわよ
134000,きみ　ホントに強いねぇ～…\nともだち…　なっちゃう？
134010,まさか負けるとはね…　これは\nともだちになるしかないかもね
134020,その齢で　それほどの闇を抱えるとはな\nククク…　気に入ったぞ！
135000,あぁ～　だるかった～\nでも　お前のことは気に入ったぞ～
136000,お前やるじゃねぇか！\n俺のともだちになれ！　な！？
136010,ウッホー！　強いやつ見つけたー！\nこりゃともだちになるしかねえぞー！
137000,ともだちなろっか…？　断ったら\nのど…　イガイガさせるよ…？
137010,きみ　強いよ～！\nともだちになろうよ～！
138000,いや～ん！　おしゃれで強い人！\nともだちになって！
139000,強いってのは　おしゃれなことよ！\n私とともだちになるのにふさわしいわ！
139010,あなた強くてステキね！\nともだちになって　あなたの骨が見たいわ！
140000,お前に勝つのムリ！\nともだちなれ！
141000,お前に勝つのは無理だじょ～\nともだちになってくれよ～
141010,すごい人間がいたもんだ！\nお前の　命まもってやりたいぞ！
142000,ともだちになれーい！\nでなきゃ　ここは通さん！
142010,うはー　強かった…！\nお前の強さ　近くで見ていたいぞ～！
143000,ずっと　きみのことを探して\nさまよってた…　そんな気がするよ！
144000,おいどんと　ともだちになって毎日\nけいこじゃ！　どすこーい！
144010,強すぎる！　ともだちになれーい！
145000,こんなに強いやつと出会えるとはな！\nお前なら文句ない！　ともだちになれい！
146000,ふはは！　わしがこんな人間に\n負けるとはな！　見事だ！
146010,すばらしかったぞ！\nともだちとかいう関係になろうぞ！
147000,まさか　ワシに勝つとはのぉ～\nお主こそ金が似合うわい！
147010,お主　強すぎるわい！　万年\n銅メダルのワシに　かなうわけがないわい！
147020,お主　強いのぉ～！\nワシと　ともだちになるか？
147030,プラチナ…\nその身にまとってみるか…？
148000,山より大きな器を感じる…\n一生ついていくよぉ～
148010,海より広い心を感じたなぁ\nきみのこと気に入ったよぉ
149000,お前　なかなかやるミーン！\nともだちになろうミーン！
150000,なかなか　やるじゃねぇか！\nともだちになるぞ！　ありがたく思え！
150010,ともだちになって\nせっしゃの美声に聞きほれるかい？
151000,トホホ…　きみ強いね…\nともだち…　なる…？
151010,こんな自分ですけど…\nともだちになって…　くれませんか？
151020,参ったなぁ～　きみの強さ認めたよ…\n今日からともだちだ…　あの世までね…
152000,お前　なかなかやるニャン！\nともだちになるニャン！
152900,Ｓ級なオレっちとともだちになりたいニャ？\n仕方ないニャ～　人気者はツライニャン
153000,お前強いニャ～\nお前なら　ともだちになってもいいニャン！
154000,オレとお前は　今日からマブダチニャン！\n夜　露　死　苦！
155000,きみのような人間に出会えるとは！\n未来からきたかいがあったようだ！
155010,私は　ゴルニャン！\nプライスレスな輝きをきみに！
156000,すばらしい面構えだニャン\nオレと　ともだちになろうニャン！
156010,きみのこと気に入ったニャン\nともだちになってあげるニャン！
156020,きみすごいニャン！　感動したニャン！\nともだちになるしかないニャン！
156030,燃えてきたニャン！\nともだちになってやるニャン！
156040,そろそろ　ともだちになってもいい\nそんな気がしたニャン！
157000,お前なかなかやるっス～！\nともだちになるっス～！
158000,ともだちになるか？\nいやなら　かまわんが
158010,きみは　オレにとって最高の\nビッグウェーブさ！
159000,つ…　強いズラ…\nオラのともだちに　なってほしいズラ！
159010,今日から　オラたちともだちズラ！\nよろズラ！
159400,オメェのビート　いいかんじズラ～！\nオラとバディになるズラＹＯ！
159900,オラ　Ｓになったズラ…\nともだちになってくれるズラ…？
159910,もんげー強かったズラ！\nついていかせてほしいズラ！！！
160000,最高の宿主…　やっと見つけたって\n感じだぜ！　な！　いいだろ！？
160020,ふぅ～！　負けるのはつらいぜ！\nともだちになるしかねぇなぁ～
161000,ぼ～…\nはっ！　ともだち…　なる…？
161010,あ…　えっと…　あ～っと…\nと…ともだち　な…なる…？
162000,さ…　寒いよぉ～…　ともだちに\nなって　温めてくれませんか…？
163000,見事な戦いだったぞ！\nお前とならともだちになってもいいな！
163010,熱い戦いだったな！\n俺とお前は熱い友情で結ばれたぜ！
164000,も…　もれそうなんだけど…\nきみとともだちになりたいと思って…
164010,早くともだちになってぇ～！\nもれちゃうよ～…　プルプル…
165000,なかなかいい　運をもってるようじゃの！\nワシと　ともだちにならんか？
165010,お主からは　特別な運命を感じるぞ\n興味深い　毎日をおくれそうじゃ！
166000,貴様なかなか　いい顔をしておるな\nよいぞ　ともだちになってやろう
166010,貴様　強い意志を持っておるな\nオレを連れて行くがよいぞ
167000,ひもじいのぉ～　ともだちになって\nめぐんでくれんかのぉ～？
167010,ともだちになる？\nわしは　つやつやしておいしいぞ！
168000,お前うまそうじゃな…\n食べてしまおうかのぉ～
169000,チクショー！　かないませんよ！\nともだちにしてくれませんかねぇ～
170000,決まった！\n満場一致で　俺たちとお前はともだちだ！
170010,へへへ…　地獄にいるより\nお前といたほうが楽しそうだ…
171000,あなたの顔ゲ・キ・ウ・ケー！\nともだちになりましょー！
171010,フン♪フフン♪\n僕といっしょに　デュエットしない♪
171020,気に入ったぞ～！\nともだちになるぞ～！
172000,きみ絶好調だね～！\nボクがいれば毎日絶好調だよ～！
172010,きみとともだちになりたいな～\n絶交はなしだよ？
173000,あなたといると最高潮になれそうね\nどう？　ともだちにならない？
173010,私と　ともだちにならない？\n極楽に連れて行ってあげるわよ？
174000,ワカメ音頭　好き？\n好きならいっしょにおどろうぜ！
174010,ともだちになりましょー！\nいいステップふめそうです！
174020,あなた　ステキな人ね！\nともだちになろうよ～
175000,きみの顔を見てキュンと来たよ～！\nボクのともだちになってほしいな！
176000,ズキュキュキュキュン！　きみも感じる？\nズキュキュキュキュン！
176010,いや～！　最高だったよ！\nきみとぼくの出会いは絶対運命だね！
177000,負けたけど楽しかったボーノ！\nともだちになってほしいボーノ！
178000,楽しかった～！　ともだちになろうよ！\nならないと　泣いちゃうんだから！
178010,あ～…　負けちゃったぁ～…\nま！　いいや！　ともだちになろ！？
179000,ほっほっほ…\nともだちになるかのぉ～？
179010,お主　強いのぉ～\nともだちになりたいのぉ～
180000,あなた　りっぱな人間ね！\nともだちになろうかしら
180010,ふぉっふぉっふぉっ…　あんた\nいいねぇ～　わしの孫にならんか？
181000,今の戦いよかったぞ！\nともだちになろうぞ！　
181010,その若さで　この強さとはのぉ～\n感服したわい！　ともだちにならんか？
182000,けっ！　お前やるじゃねぇか！\nともだちになるぜい！
183000,てやんでい！　お前やるじゃねぇか！\nともだちなっちまうか！
183010,お前　いい腰してるじゃねぇか！\nこりゃー　ともだちになるしかねぇな！
184000,強すぎるブーン…　絶対勝てないから\nともだちになるブーン…
185000,はぁ～やだやだ…　勝てるわけない…\nともだちになるしかないブーン…
185010,ともだちなる？　ただし肌がかゆく\nなるかもしれないから　注意ブーン
186000,きみ　なかなか気に入ったよ！\nともだちになろおよぉ～
186010,きみ　強いね！　ぼくが先生なら\nえこひいきしたくなるよ！
187000,その強さ　横取りしたい！\nでも無理だから　ともだちになって！
187010,ほら～　ともだちになろうヨ～\n毎日はらおどり見せてあげるヨ～
188000,本気出してないから負けちゃった！\nまあ　認めてやってもいいけどぉ～
188010,ふぅ～ん　あなた最高だわ～\n私のおともだちになってよぉ～
189000,おめぇ　ゲキアツじゃねぇかよぉ～\nこりゃ～　ダチになるしかないぜ～
190000,お前のうで　ホレたぜ！\n俺と兄弟の杯かわさねぇか！？
190020,お前　やるじゃねぇか！\nオレと　ダチにならねぇか！？
191000,ヒヒッ……　ヒッヒ～～～ン！\nきみ　ぼくとともだちにならない～？
191010,きみ　すごいじゃ～ん！\n気に入ったよ～！　ウ～魔！
192000,その若さで　見事じゃのぉ～\nわしも連れて行ってくれんか？
193000,あなた　いい顔してるでありんす\n命すわせておくんなまし
193010,この不死身の命で　あなたのこと\n守って　あ・げ・る…
194000,ともだちになろう…　プゥ～…\nあ…　やべ…　へ　がもれた…
194010,ともだちになろうぜ～！\nそんでお前のおなら　かがせてくれよ！
195000,ともだちになるんジャンボジェット！\nあれ？　すべった？
195010,お願いじゃ！　ともだちにしてクレー射撃！\nふはは　面白いダジャレじゃろ！？
196000,私とともだちになったら　楽しすぎて\n毎日ねむれなくなっちゃうよ！
196010,うふふ…　ともだちになりましょ？\nとってもいい夢見せてあげるわよ？
197000,ボク　陰ながら　きみを\n見守りたい…　そう思ってます
198000,せっしゃがいることに　気づいてくれたのは\nお主が初めて！　おつかえいたす！
198010,友…　皆無…\nさびしいでござる…
199000,きみ強いね～\nともだちになってほしいな？　いいよね？
199010,かき氷すき？\nなら　ともだちになろうよ！
199020,ともだちになってあげるよ…　あ…\n興奮して　鼻血ださないでよ…？
200000,完敗だな～　ともだちだな～\n明日からな～
200010,暑い夏は　ボクとともだちになって\nヒンヤリするといいよぉ～
201000,あなたステキね　ジュヴァーン\nともだちになるわよお！
202000,きみのともだちが　うらやまスィ～！\nボクも仲間にいれてくださぃ～
202010,きみ　強いなぁ～\nともだちになってほしいなぁ～
203000,ブルブル…　強すぎます…\nともだちに…　無理ですか？
204000,家からは出たくないですけど\nきみとは　ともだちになりたいです…
204010,この宿ももう少し大きければ　きみと\n暮らせるんですが…　どうですか…？
205000,ともだちになろうよ～　大丈夫！\nそんなに　びんぼうにはならないから！
205010,あははは～　負けたけど　きみと\n出会えたからいいや～　ともだちなろ～！
206000,どうせ　ともだちになってもな…\nまあ…　なってやってもいいけど…
206010,きみと　ともだちになって　いっしょに\n本を読むのもいいかも…　そう思った…
207000,きみ強いから　ともだちになってみるか？\nう…　裏切るなよ！？
207010,けっ！　負けたのは本気だしてねぇからだ！\nでも！　まあ　ともだちになってもいいぜ！
207020,お前となんか絶対ともだちになんねえよ！\nバーカ　バーカ！
208000,ビビったー！　まじビビったー！\n強すぎるぜ！　どうしてくれんだよ！
209000,下級生物が　一丁前に…\nなる…？　ともだち…？
209010,ともだちになれ！　さもなくば\n虫歯にするぞ！！
210000,お見事　お見事…　一銭も出せんが\nともだちになってやってもいいぞ
210010,お前からは闇の力を感じる…\n気に入ったぞ…
211000,きみ　すごいね～\nいっしょにいたら楽しそうだな～
211010,色々さすらってきましたが　あなたは\n最高です…　ともだちになりましょう…
212000,きみと　ともだちになりたい\nそして福を運んであげたい…
213000,お前　気に入ったのだ！\nともだちになるのだ！
214000,お前の力　まことの力なり！\n文句はないぞ！
214010,そなたは　すばらしい…\n絆を結ばせてはくれんか…？
215000,ともだちになってやるよー！\nお前なんか嫌いだけどなー！
216000,負けたー！　ともだちになって\n毎日うらんでやるー！
216010,くっそ！　なんで負けるんだよ！\n認めねえぞ！　ともだちなれ！
217000,いろいろ道草くってきたけど\nお前の味は最高だぜ！
217010,お前気に入ったよ！\nなんかわかんないけど気に入ったよ！
218000,きみ　金づかい荒らそうだね…\n気に入ったよ！
218010,シェー　シェッシェ！\nともだちになるかーい？
219000,自分　なかなかやるやん！\nその心意気　気にいったで！
219010,ともだち　よろ！　以上\n話が短いって？　ただのバナナやから！
220000,しきるんジャ～！\nともだちになるんジャ～！
220010,すばらしい一戦！　まことに見事！\nともだちになってやろうぞ！
220020,フン！　やってられんわい\nともだちになってやらんこともないがの！
221000,私の名はオロチ…\n今日から　お前のことを守ろう
221010,我は　影…\nしかし…　ともだちがいてもいい…
221020,お前　いい輝きをしているなッ！\n今日から　ともだちだッ！
222000,それがし　ブシニャンでござる！\nお主の　友となるでござる！
223000,しゅらコマだぜ～！\nともだちなるぜ～！
224000,ワンダホー！　イケメンの登場さ！\n夢中にさせて　あげるよ！
225000,ワシといっしょに\nこの街を花で　いっぱいにせんか？
226000,我は鬼！\nお前はともだち！
231000,きみ　強いですねえ～\nボクとともだちになりませんか？
232000,せっしゃとともだちになるでござる！\nおかたづけならお任せあれ！
233000,負けた！　くやしい～！\nともだちにならないと　おこだぞ！
234000,見事でござった\nぜひ　ともだちになりましょうぞ
235000,アンタのこと　なめてたレロ～\nもうなめないから　ともだちになるレロ～！
235500,フン　なめやがって…\nともだちになっても　なめて続けてやる…
236000,悔しいが　いい戦いだった\nお前とオレはともだちだ！
236900,見せてもらったぞ　お前のガッツ…！！\nお前となら　イイ友情がめばえそうだ…！
237000,お前　田んぼのにおいがする…\nおでとともだちになってくれい！
237500,田をかえせ…\nかえすまでついていくぞ…
238000,すばらしい動きだ！\n今日からいっしょに　ビクトリアーーーン！
239000,わしに勝つとはあっぱれなり！\nお主の汚れはわしに落とさせてくれ！
240000,やられたな…\nとうとう　ともだちになる時が来たようだ
241000,燃えるような強さ　見事だ！\nお主と共に歩ませてくれ！
242000,ワイが負けるだとぉおおぉ！？\nやるのぉ！　ワイとともだちになれ！
242010,ワイにかなうもんがおるとはな\nいいでぇ　ともだちになったろ！
243000,ひえ～！　ひっくり返りそうになったぜ！\nなあ！　ともだちになろうぜ！
244000,ふぇ～…　キミ強いよ～\nおともだちになりたいな～
245000,ゴメンゴメン　いったんゴメン！\nともだちになるんで許してくれませんかね！
246000,キミの強さ　まねまねキンキンー！\nともだちになろうよー！
247000,実は　ともだちになれないのだ…\nなんて　ウッソ～～！
248000,ホホ！　あなただれでしたっけ？\nまあいいです　ともだちになりましょう～
249000,うふぅん　なかなかやるわねぇ～\nおともだちにならな～い？
249500,あはぁん…とっても強かったわぁ…\nわたしとおともだち　なってみるぅ…？
250000,あったか～い　おでんだよ～\nともだちになって食べようよ～
251000,すいません！　本当すいません！\nともだちになるんで　すいません！
252000,争いは　これにてお開き～！\nこれからは　仲良くしようよ！
253000,オレに　ついてこれるやつがいるとはな！\nいいだろう！　ともだちになってやる！
253010,ナフーーーン！\nともだちになる　ナフーン！
254000,おともだち　なってくれるかな…\nどきどき…
255000,う～ら～や～め～し～\nボクも　ともだちにしてよぉ～
256000,ふぅ　いい汗かいたよー\n今日から　ボクたち　汗トモだね！
257000,アンタ　しびれるぜ！\nオレと　ともだちになってくれ！
258000,わたしとともだちになりませんか？\n乗せてあげますよぉ～
259000,ボック～ン！盗めなかった！\nワシとともだちになってくれえ！
260000,お前のプライド　伝わった！\nともだちになるばい！
261000,きみについていったら　脱線しない\nそんな気がするぞ！
262000,オレの目に狂いはねえ～\nあんたに　一生ついていくぜぇ…
262010,きみの目　キラめいてるねぇ～！\nともだちになろうぜ～！
263000,オレとともだちにならない？\nおいしい思いができるぜ～！
264000,きみのともだちになりたい\nなにがあっても　守ってみせよう！
265000,ガマン強いのはいいことだ！\nワシとともだちにならんか
266000,久しぶりにクールなバトルだったぜ！\nともだちになりたいんだ！　いいだろ？
266010,あ～　家から出るんじゃなかった…\nでもきみとは会えてよかったよ
267000,キミとってもいい表情してるね～\nおともだちになりたいな～
268000,きみの目力にやられた！\nおいらと　ともだちになってよ！
269000,みとれちゃったのね　私の美脚に…\nいいよ　ともだちになってあげる
270000,とまんねー！　この気持ち！\nオレとともだちになろうぜーー！
271000,私といると　雨がふっちゃうけど…\nともだちになってほしいな…　ダメ…？
272000,顔を変えたら　気分も変わりました～\nおともだちになりましょう～！
273000,なかなかやるようじゃのう\nわらわの力で　いい夢みせてやるぞ？
274000,オレが河童だ！　連れてくだろ？\nホンモノの河童を！
274010,オレこそが水虎だ！\nお前　強いな！　ともだちになるぞ！
274500,むぉおおぉ…　強いな…\n仲間に加えてほしい…
275000,ぜーぜーぜー…　ふー\nワシと　ともだちならんか？
276000,あら！　ケガしてるよ！\nともだちになって治してあげる！
277000,お主…　なかなか楽しそうじゃな\n我が輩を　友にしてくれぬか？
277500,カラカラ…　我が輩より強い…？\n一緒についていく…
278000,おともだちですか？\nええ　かまいませんよ
280000,きみはきっと　すごい人になるモー！\nともだちになりたいモー！
280500,やられたモ…\nお前にずーっと　ついていくモ…
281000,ともだちになってもっとたくさん遊ぼうよ！\nね！　いいでしょ！
281500,きゃははは！　楽しかったー！\nともだちになろうよー！
282000,キミといると心が晴れ渡るようだよ！\nさあ！　ともだちになろうよ！
283000,へーい！　キミとっても輝いてるね！\nボクと一緒にトップを目指そうよ！
284000,いたくなかったですか？\nわたしが看病してあげましょうか？
285000,おつかれさまです　大山砂夫です\nわたくしを雇っていただけませんか？
286000,ワシの力をしのぐとはたいしたもんじゃ！\nお主と共に戦わせてくれぬか！
287000,きみ　ハッピーだね～！\nともだちになれば　もっとハッピー！
288000,友情はお金じゃ買えない！\nお願いだ　ともだちになってくれ！
289000,オレと　お前はともだちになる運命！\nそうお告げが　出ているぞ！
290000,キリーン！　気に入った！\n麒麟に　守護させてくれ！
290010,一本取られたなぁー！\nともだちになってやるよ！
291000,おみそれしやした\nあんたのともだちにして下せえ
292000,負けた～　昨日寝てないからな～\nねぇ　一緒に朝までゲームしよう～
293000,お前　いろいろ貸してくれそうだなぁ\n気に入った　ともだちになろうぜぇ
294000,なんだか　気が合いそうな…\nどうですか　ボクと草友に…
295000,もう待てんし！\nさっさとオレと　ともだちになれ！
296000,お主となら　色々と楽そうじゃ\n連れて行ってくれんかのぉ～
297000,何かを　お忘れではありませんか？\nそう　わたくしを連れて行くことを…
298000,ギョロローン！　やられたゾ…\nワレを仲間にするのダ…
299000,キー！　恐ろしい子！　今からアンタと\n一緒に行くわ！　いいわね！
300000,うぅ…　貧血ニャ～…\nともだちになって　血を吸わせるニャー！
301000,きみのおかげで目が覚めた\n完徹ともだちにならないか？
302000,どんどろろ～ん\n決めたぞ　お主についていくと
303000,けっげ～ん…　きみいい毛並みしてるね\nついて行ってもいい…？
303500,毛…　毛がぁ…\nともだちになって　べんしょうしろ～…
304000,もう戦いたくナイよ！\nユーとお別れしたくナイよ！
305000,ぬしが強いのはワシがすごいからじゃ！\nだから　ともだちになるんじゃ！
306000,はーーい！　って　あれ…？　呼んでない？\nまあいいか…　おともだちになろ…？
307000,う～ん　どうしようかなぁ～\nともだちになってもいいけどなぁ～
308000,きみ　キラキラかがやいてるね！\nともだちになって　キミをもらうよ！
309000,ふぃ～！　熱くなりすぎたの～！\nワシと一緒に風呂で汗を流さんか？
310000,お前の　その音…　魂がふるえたぜ！\nオレのダチになれ！
311000,きみ　いい毛並みしてるやん\nいっしょに　ふっさふさやぞ！
312000,キミ強いねぇ～　そばにいて\n毎日　呪ってあげたいな！　ダメ？
313000,お見事であった\n吾輩と　ともだちになろうぞ
313010,わたしとともだちになりましょ！\nおいしい毒を作ってあげる！
314000,キミ　つよいケマ～！\nケマモンと　ともだちになるケマ！
315000,ねちがえた～\nきみ　いい枕しらない？
316000,みぞん　きみのこと気にいっちゃった\nからんで　みるみる？
317000,シャカポコ　シャカポコ！\nともだちになろうよ　イエーイ！
318000,思いだしたわーい！\nお前と　ともだちになりたかったんじゃ！
319000,おぬしの根性　なかなかのもんじゃ！\n仲間としてみとめようぞ！
320000,負けたぁー　ムカムカでぇい！\nお前　ともだちになって仕返しでぇい！
321000,あなたにウットリしちゃった！\nともだちになりましょうよ！
321500,いやん…やられちゃった…\nあなたも好きね…　うふふ…
322000,あたい　あなたに首ったけ！\nおともだちになってちょうだい！
322500,負けちゃったわね…\nいいわよ　ともだちになりましょ
323000,強いの～　ともだちになろうかの～\nうーん…　そうだのう…　うーん…
324000,ぐおお！負けちまったじゃねえかよ！\nともだちにならねえとキレるぞ！
325000,ぬおっ　思い出した！　お主　前世では\n世話になったのう！　また仲良くしようぞ！
326000,いや～　あれよね～　あれ～…\nうんオッケー！　ともだちになろ～！
327000,さっきの戦い　ビクビクしちゃった！\nあなたとともだちになりたいのぉ！
327010,あなたのこと　気に入ったわ！\nともだちに　なりましょぉ～
329000,ともだちになりたいのがバレまして？\nうふふ　これからよろしくお願いリーナ
330000,ぼくのうんちく聞きたい？\nじゃあ　ともだちになろう！
331000,ぺろぺろぺろぺろぺろぺろぺろ！\n八つの舌で　やまタンじゃ！
335000,きみ　厄介なほど強いっチュねえ…\nそういうの　嫌いじゃないっチュ！
336000,負けるなんて不快だわ…！\nともだちになればいいのね？
337000,おめぇ　豪快なやつだな！\nよし！　ともだちになるだぁー！
338000,お主の力は難解じゃのぉ\nそばでよく観察させるのじゃ
339000,お前の力　認めるしかないな\n破壊のかぎりをつくしてやろう…
340000,今からぼくちゃんとお前はともだちでちゅ！\nぼくちゃんが決めたから決定でちゅ！
341000,お前の強さはグランドキャニオーン！\nオッケー！　一緒にレモネード飲もうか！
342000,オレの力が必要なのか？\nいいだろう　力になってやる！
343000,お前　いいかんじニャ～うぃす！\nともだちなるニャ～！　うぃっす！
344000,よろしければ　これから\nご主人様とお呼びしてよろしいですかな？
345000,お前　気に入ったぞ　最新式の\nＦの力…　お前に貸してやろう！
346000,あなた　最高ね～\nこれから　いっぱいお世話してあげるね！
347000,激しい死闘だったな…\n今日からお前とオレは　友だ！
348000,お前　ニャンげーズラ！\nともだちになるニャン！
349000,お前となら　空も飛べそうニャン！\nオレっちを大空に連れて行ってくれニャン！
353000,はなほじ～ん\nともだちなろうじ～ん
354000,お前から　しっかりガッツを感じとったぜ！\nこれで　オレたちはともだちだ！
355000,最高のガッツだったぜ！\n今日から　ともだちだ！　いいよな！？
360000,あっか～ん！　お前いい根性してるな！\n気に入ったぞ！　今日からともだちじゃ！
361000,あお～ん！　ワシをともだちにするか！\nいい度胸しておるのぉ～！
362000,くろ～ん！　まだまだ暴れ足りぬ！\nワシの力を解放させてくれい！
371000,オマエ　ツヨイッス…\nオサラガ　ハンノウシテルッス
372000,未来ヨリ　モンゲーモノ　タクサンズラ…\nモットミタイズラ
373000,ジジジ…\nヒモジイ　オメグミヲ…
374000,チヤホヤ　サレタイ…\nチヤホヤ　サレタイ…！
375000,キュピシャキーン！\nミツカッチャッタ…
376000,ロボットニナッタ　リュークンナノダ…\nトモダチニナルノダ…
377000,お前　お目が高いニャン！\nともだちになるニャン！
377010,ニャー！　お前　強いニャン！\nともだちになるのニャン！
377020,お前たちの気持ち　受け止めたぞな\n今日から　ともだちぞなもし
377030,もぎたてのオレっちと\nともだちになってほしいニャン！
377040,甘酸っぱいキモチだニャン…\n仲良くしていってほしいニャン…
377050,いてて…割れるかと思ったニャン！\nオレっちと　ともだちになるかニャ！？
401000,ともだちに…　なりたい…\nギスギスするかもしれないけど…
402000,ハハ～ン…強いな…\nともだちになろう…
403000,ねむいブー　キミも一緒に寝ようブー\n気持ちいいブー…
404000,わすを起こすとはいい度胸だべ！\n一緒に　みこしかついでみねーが！？
405000,てめぇ　いなせなやつだな！\n気に入ったぜえ！
406000,てやんでえ！強いじゃねえか！\nともだちになろうぜえ！
407000,負けちまったがや！\nともだちになってちょーだい！
408000,楽しかったぎゃあ！\nまた　ワシとお手合わせしてちょ？
409000,ワイとともだちならへん？\nうまいもん　ぎょーさん食わせたるで！
410000,あんた　おもろいな～！\nともだちなってもかまへんで！
411000,戦ってくれてサンキュー！\nぼくとともだちなってくんさい！
412000,負けるなんてノーサンキュー！\nでも　ともだちなってもいいぞ
413000,うっどーん！　いいコシしとるのう！\nおらといっちょ　相撲を取らんか？
414000,まだまだ　コシがたりーん！\n一緒にシコふみじゃー！！
415000,ふーん　あっそう…　きみ強かね\nともだちになっても　よかばい
416000,あ　そっか！\nキミとともだちになればいんだ！
417000,たのしーさー！\nともだちになるさー！
418000,ときめいちゃったさー！\nともだちになるさー！
451000,きみも鬼退治に興味があるのか？\nよし　いっしょに出発だ！
452000,ワンワン！　イヌニャンワン！\nここ掘れワンニャン！
453000,ウキー！　鬼はどこだキー！？\n一緒に探すキー！
454000,鬼退治もあきたキジ\nここで羽を休ませてもらうキジ
455000,どんな　妖怪もバッチこいニャン！\nオレっちに全て任せるニャン！
456000,もんげー　服を手に入れちゃったズラ\nなんでも　任せてくれズラ
457000,王からさずかった　この剣に誓って\nあなたを守り抜いてみせる！
458000,あたしは　ニャン魔女！\nスッゴイ魔法見せてあげるね♪
459000,ふぁ～…　退屈ニャン\nひまつぶしに　お前について行くニャン
471000,ユー…　なかなかの腕前ダニ！\nミーとバスターズチームを組まないダニか？
473000,ははっ！　おもしろい人間だ！\n人間と妖怪…　うまくやっていけそうだな
474000,ねえ　オレと　ともだちになろうよ！\n…フツーすぎて　ごめんね
